datasetID,site,spRich,nTime,meanAbundance,scale,taxa,area,Raw_spatial_grain,Raw_spatial_grain_unit
287,Konza_17,105,23,91.2173913,2,Bird,296800,296800,m2
287,Konza_18,93,20,94.7,2,Bird,296800,296800,m2
287,Konza_2,85,21,60.04761905,2,Bird,296800,296800,m2
287,Konza_3,78,21,57.57142857,2,Bird,296800,296800,m2
287,Konza_4,57,16,23.625,2,Bird,296800,296800,m2
287,Konza_5,29,12,25.41666667,2,Bird,296800,296800,m2
287,Konza_6,73,19,39.78947368,2,Bird,296800,296800,m2
287,Konza_8,52,18,57.61111111,2,Bird,296800,296800,m2
287,Konza_9,55,19,35.52631579,2,Bird,296800,296800,m2
288,NT,17,7,1554.857143,1,Fish,960,120,m2
288,NT_POOL1,17,7,708.7142857,2,Fish,120,120,m2
288,NT_POOL2,13,7,633.7142857,2,Fish,120,120,m2
289,maxgrain,454,18,3734.388889,1,Plant,1050000,5000,m2
289,maxgrain_ep18,86,15,439.8666667,2,Plant,5000,5000,m2
289,maxgrain_ep19,80,13,425.3846154,2,Plant,5000,5000,m2
289,maxgrain_ep2,41,16,505.1875,2,Plant,5000,5000,m2
289,maxgrain_ep29,50,14,471.5714286,2,Plant,5000,5000,m2
289,maxgrain_ep3,72,16,495.375,2,Plant,5000,5000,m2
289,maxgrain_ep30,71,12,566.4166667,2,Plant,5000,5000,m2
289,maxgrain_ep31,64,10,222.7,2,Plant,5000,5000,m2
289,maxgrain_ep32,54,12,430.9166667,2,Plant,5000,5000,m2
289,maxgrain_ep33,50,13,292.9230769,2,Plant,5000,5000,m2
289,maxgrain_ep34,69,12,277.75,2,Plant,5000,5000,m2
289,maxgrain_ep35,73,13,464.1538462,2,Plant,5000,5000,m2
289,maxgrain_ep37,34,12,421.25,2,Plant,5000,5000,m2
289,maxgrain_ep38,67,13,360.5384615,2,Plant,5000,5000,m2
289,maxgrain_ep4,79,14,480.2142857,2,Plant,5000,5000,m2
289,maxgrain_ep40,57,11,473,2,Plant,5000,5000,m2
289,maxgrain_ep41,59,13,351.8461538,2,Plant,5000,5000,m2
289,maxgrain_ep42,77,12,221.25,2,Plant,5000,5000,m2
289,maxgrain_ep43,62,12,368.3333333,2,Plant,5000,5000,m2
289,maxgrain_ep44,61,10,425.1,2,Plant,5000,5000,m2
289,maxgrain_ep9,98,15,443.6,2,Plant,5000,5000,m2
291,1,52,7,13281,1,Plant,44,1,m2
291,1_A1,14,14,469.8571429,2,Plant,1,1,m2
291,1_A10,18,10,611.3,2,Plant,1,1,m2
291,1_A11,22,10,295.1,2,Plant,1,1,m2
291,1_A12,14,10,266.1,2,Plant,1,1,m2
291,1_A2,20,12,340.8333333,2,Plant,1,1,m2
291,1_A3,17,9,45.11111111,2,Plant,1,1,m2
291,1_A4,18,11,360.9090909,2,Plant,1,1,m2
291,1_A5,18,12,131.3333333,2,Plant,1,1,m2
291,1_A7,18,13,196.8461538,2,Plant,1,1,m2
291,1_A8,14,8,549.5,2,Plant,1,1,m2
291,1_A9,18,11,377.7272727,2,Plant,1,1,m2
291,1_B1,19,13,477,2,Plant,1,1,m2
291,1_B2,19,12,141.9166667,2,Plant,1,1,m2
291,1_B3,21,11,274.3636364,2,Plant,1,1,m2
291,1_B4,15,9,62.11111111,2,Plant,1,1,m2
291,1_B5,21,12,339.1666667,2,Plant,1,1,m2
291,1_B6,24,11,253.0909091,2,Plant,1,1,m2
291,1_C1,10,14,265,2,Plant,1,1,m2
291,1_C2,23,11,474.6363636,2,Plant,1,1,m2
291,1_C3,14,13,186.5384615,2,Plant,1,1,m2
291,1_C4,19,13,90.07692308,2,Plant,1,1,m2
291,1_C5,18,12,838.25,2,Plant,1,1,m2
291,1_C6,13,11,169.2727273,2,Plant,1,1,m2
291,1_D1,15,12,200.5,2,Plant,1,1,m2
291,1_D2,23,11,178,2,Plant,1,1,m2
291,1_D3,12,13,379.8461538,2,Plant,1,1,m2
291,1_D4,25,13,242.8461538,2,Plant,1,1,m2
291,1_D5,14,9,11.66666667,2,Plant,1,1,m2
291,1_E1,22,11,123.9090909,2,Plant,1,1,m2
291,1_E2,16,14,502.9285714,2,Plant,1,1,m2
291,1_E3,25,12,66.66666667,2,Plant,1,1,m2
291,1_E4,17,13,180.7692308,2,Plant,1,1,m2
291,1_E5,24,8,270.625,2,Plant,1,1,m2
291,1_E6,17,12,144.4166667,2,Plant,1,1,m2
291,1_E7,20,11,218.2727273,2,Plant,1,1,m2
291,1_F1,23,13,288.3846154,2,Plant,1,1,m2
291,1_F2,15,12,188.9166667,2,Plant,1,1,m2
291,1_F3,20,13,280.6923077,2,Plant,1,1,m2
291,1_F4,16,10,180.5,2,Plant,1,1,m2
291,1_F5,22,12,274.75,2,Plant,1,1,m2
291,1_F7,12,8,5.75,2,Plant,1,1,m2
291,1_F8,13,11,84.45454545,2,Plant,1,1,m2
313,Jornada,129,6,216.5,1,Invertebrate,3140,62.8,m2
313,Jornada_BASN,43,6,29.16666667,2,Invertebrate,314,62.8,m2
313,Jornada_CALI,49,6,24.33333333,2,Invertebrate,314,62.8,m2
313,Jornada_EAST,57,6,32.5,2,Invertebrate,314,62.8,m2
313,Jornada_GRAV,51,6,40,2,Invertebrate,314,62.8,m2
313,Jornada_IBPE,33,6,35.5,2,Invertebrate,314,62.8,m2
313,Jornada_SAND,38,6,20.33333333,2,Invertebrate,314,62.8,m2
313,Jornada_SUMM,76,6,83.5,2,Invertebrate,314,62.8,m2
313,Jornada_TAYL,41,6,25.66666667,2,Invertebrate,314,62.8,m2
313,Jornada_WELL,25,6,17.5,2,Invertebrate,314,62.8,m2
313,Jornada_WEST,58,6,27,2,Invertebrate,314,62.8,m2
313,Jornada_BASN_1,22,6,8.666666667,3,Invertebrate,62.8,62.8,m2
313,Jornada_BASN_2,25,6,6.5,3,Invertebrate,62.8,62.8,m2
313,Jornada_BASN_4,15,6,6.666666667,3,Invertebrate,62.8,62.8,m2
313,Jornada_BASN_5,16,6,5.833333333,3,Invertebrate,62.8,62.8,m2
313,Jornada_CALI_1,16,6,4,3,Invertebrate,62.8,62.8,m2
313,Jornada_CALI_2,20,6,7,3,Invertebrate,62.8,62.8,m2
313,Jornada_CALI_4,13,6,4.166666667,3,Invertebrate,62.8,62.8,m2
313,Jornada_CALI_5,19,5,8.4,3,Invertebrate,62.8,62.8,m2
313,Jornada_EAST_1,22,6,6,3,Invertebrate,62.8,62.8,m2
313,Jornada_EAST_2,15,5,7.2,3,Invertebrate,62.8,62.8,m2
313,Jornada_EAST_3,25,6,7.833333333,3,Invertebrate,62.8,62.8,m2
313,Jornada_EAST_4,25,6,7.833333333,3,Invertebrate,62.8,62.8,m2
313,Jornada_EAST_5,21,6,6.333333333,3,Invertebrate,62.8,62.8,m2
313,Jornada_GRAV_1,20,6,6,3,Invertebrate,62.8,62.8,m2
313,Jornada_GRAV_3,18,6,9.833333333,3,Invertebrate,62.8,62.8,m2
313,Jornada_GRAV_4,19,6,8.166666667,3,Invertebrate,62.8,62.8,m2
313,Jornada_GRAV_5,19,6,10.83333333,3,Invertebrate,62.8,62.8,m2
313,Jornada_IBPE_1,21,5,11.8,3,Invertebrate,62.8,62.8,m2
313,Jornada_IBPE_2,15,5,9.4,3,Invertebrate,62.8,62.8,m2
313,Jornada_IBPE_3,9,5,7.6,3,Invertebrate,62.8,62.8,m2
313,Jornada_IBPE_4,16,6,8.333333333,3,Invertebrate,62.8,62.8,m2
313,Jornada_IBPE_5,9,6,5.166666667,3,Invertebrate,62.8,62.8,m2
313,Jornada_SAND_1,16,6,4.666666667,3,Invertebrate,62.8,62.8,m2
313,Jornada_SAND_3,17,6,5.166666667,3,Invertebrate,62.8,62.8,m2
313,Jornada_SAND_4,9,5,3.6,3,Invertebrate,62.8,62.8,m2
313,Jornada_SAND_5,14,6,4.166666667,3,Invertebrate,62.8,62.8,m2
313,Jornada_SUMM_1,26,6,11.83333333,3,Invertebrate,62.8,62.8,m2
313,Jornada_SUMM_2,18,6,15.5,3,Invertebrate,62.8,62.8,m2
313,Jornada_SUMM_3,27,6,15.5,3,Invertebrate,62.8,62.8,m2
313,Jornada_SUMM_4,27,6,21,3,Invertebrate,62.8,62.8,m2
313,Jornada_SUMM_5,30,6,19.66666667,3,Invertebrate,62.8,62.8,m2
313,Jornada_TAYL_1,19,6,5.833333333,3,Invertebrate,62.8,62.8,m2
313,Jornada_TAYL_2,19,6,8.666666667,3,Invertebrate,62.8,62.8,m2
313,Jornada_TAYL_3,19,6,5.166666667,3,Invertebrate,62.8,62.8,m2
313,Jornada_TAYL_4,11,6,4.333333333,3,Invertebrate,62.8,62.8,m2
313,Jornada_WELL_2,11,6,4,3,Invertebrate,62.8,62.8,m2
313,Jornada_WELL_3,11,6,3.833333333,3,Invertebrate,62.8,62.8,m2
313,Jornada_WELL_5,13,6,3.5,3,Invertebrate,62.8,62.8,m2
313,Jornada_WEST_1,15,6,4.5,3,Invertebrate,62.8,62.8,m2
313,Jornada_WEST_2,22,6,5.333333333,3,Invertebrate,62.8,62.8,m2
313,Jornada_WEST_3,22,6,5.833333333,3,Invertebrate,62.8,62.8,m2
313,Jornada_WEST_4,20,6,4.666666667,3,Invertebrate,62.8,62.8,m2
316,Jornada,15,7,895.5714286,1,Mammal,23328,1296,m2
316,Jornada_JC,15,10,458.6,2,Mammal,3888,1296,m2
316,Jornada_JG,11,11,527.2727273,2,Mammal,3888,1296,m2
316,Jornada_JC_1,12,10,135.6,3,Mammal,1296,1296,m2
316,Jornada_JC_2,12,10,163,3,Mammal,1296,1296,m2
316,Jornada_JC_3,12,10,160,3,Mammal,1296,1296,m2
316,Jornada_JG_1,9,11,185.7272727,3,Mammal,1296,1296,m2
316,Jornada_JG_2,10,10,197.5,3,Mammal,1296,1296,m2
316,Jornada_JG_3,11,11,161.4545455,3,Mammal,1296,1296,m2
318,KrugerNP,11,14,180476.2857,1,Mammal,1.95E+10,4.87E+09,m2
318,KrugerNP_Central,11,14,77972.07143,2,Mammal,4.87E+09,4.87E+09,m2
318,KrugerNP_FarNorth,11,14,19065.85714,2,Mammal,4.87E+09,4.87E+09,m2
318,KrugerNP_North,11,14,38728.64286,2,Mammal,4.87E+09,4.87E+09,m2
318,KrugerNP_South,11,14,44709.71429,2,Mammal,4.87E+09,4.87E+09,m2
322,maxgrain,84,3,1025.333333,1,Plant,360000,1,m2
322,maxgrain_CENTRAL,46,1,342,2,Plant,30000,1,m2
322,maxgrain_NORTH,58,4,358.25,2,Plant,30000,1,m2
322,maxgrain_SOUTH,83,5,707,2,Plant,30000,1,m2
322,maxgrain_CENTRAL_C3OPEN,30,1,117,3,Plant,10000,1,m2
322,maxgrain_NORTH_N1OPEN,32,1,137,3,Plant,10000,1,m2
322,maxgrain_NORTH_N2OPEN,48,4,148.75,3,Plant,10000,1,m2
322,maxgrain_NORTH_N3OPEN,46,3,141.6666667,3,Plant,10000,1,m2
322,maxgrain_SOUTH_S1OPEN,71,6,277,3,Plant,10000,1,m2
322,maxgrain_SOUTH_S2OPEN,72,6,219.3333333,3,Plant,10000,1,m2
322,maxgrain_SOUTH_S3OPEN,67,6,225.8333333,3,Plant,10000,1,m2
322,maxgrain_CENTRAL_C1OPEN_A4,8,6,2.5,4,Plant,10000,1,m2
322,maxgrain_CENTRAL_C1OPEN_A5,10,6,4,4,Plant,1,1,m2
322,maxgrain_CENTRAL_C1OPEN_A7,19,6,6.333333333,4,Plant,1,1,m2
322,maxgrain_CENTRAL_C1OPEN_B2,12,6,3.166666667,4,Plant,1,1,m2
322,maxgrain_CENTRAL_C1OPEN_B7,19,6,6.5,4,Plant,1,1,m2
322,maxgrain_CENTRAL_C1OPEN_C1,10,6,3.333333333,4,Plant,1,1,m2
322,maxgrain_CENTRAL_C1OPEN_C2,10,6,3.5,4,Plant,1,1,m2
322,maxgrain_CENTRAL_C1OPEN_C3,10,6,4.666666667,4,Plant,1,1,m2
322,maxgrain_CENTRAL_C1OPEN_C4,8,6,2,4,Plant,1,1,m2
322,maxgrain_CENTRAL_C1OPEN_C6,10,6,3.5,4,Plant,1,1,m2
322,maxgrain_CENTRAL_C1OPEN_C7,4,6,1.5,4,Plant,1,1,m2
322,maxgrain_CENTRAL_C1OPEN_D1,19,6,4.333333333,4,Plant,1,1,m2
322,maxgrain_CENTRAL_C1OPEN_F7,10,6,3,4,Plant,1,1,m2
322,maxgrain_CENTRAL_C2OPEN_A6,17,6,5.333333333,4,Plant,1,1,m2
322,maxgrain_CENTRAL_C2OPEN_B3,8,6,2.833333333,4,Plant,1,1,m2
322,maxgrain_CENTRAL_C2OPEN_C2,14,6,4.5,4,Plant,1,1,m2
322,maxgrain_CENTRAL_C2OPEN_D1,10,6,3.333333333,4,Plant,1,1,m2
322,maxgrain_CENTRAL_C2OPEN_D7,7,6,2.5,4,Plant,1,1,m2
322,maxgrain_CENTRAL_C2OPEN_E1,6,6,2.166666667,4,Plant,1,1,m2
322,maxgrain_CENTRAL_C2OPEN_E2,13,6,4.833333333,4,Plant,1,1,m2
322,maxgrain_CENTRAL_C2OPEN_E6,7,6,2.666666667,4,Plant,1,1,m2
322,maxgrain_CENTRAL_C2OPEN_E7,9,6,3,4,Plant,1,1,m2
322,maxgrain_CENTRAL_C2OPEN_F5,8,6,2.166666667,4,Plant,1,1,m2
322,maxgrain_CENTRAL_C2OPEN_F7,13,6,3.166666667,4,Plant,1,1,m2
322,maxgrain_CENTRAL_C3OPEN_A1,11,6,3.5,4,Plant,1,1,m2
322,maxgrain_CENTRAL_C3OPEN_A3,9,6,2.666666667,4,Plant,1,1,m2
322,maxgrain_CENTRAL_C3OPEN_A4,13,6,3.333333333,4,Plant,1,1,m2
322,maxgrain_CENTRAL_C3OPEN_A7,11,6,3.5,4,Plant,1,1,m2
322,maxgrain_CENTRAL_C3OPEN_B2,7,6,1.666666667,4,Plant,1,1,m2
322,maxgrain_CENTRAL_C3OPEN_C2,11,6,3.5,4,Plant,1,1,m2
322,maxgrain_CENTRAL_C3OPEN_C3,20,6,5.666666667,4,Plant,1,1,m2
322,maxgrain_CENTRAL_C3OPEN_C4,13,6,3.666666667,4,Plant,1,1,m2
322,maxgrain_CENTRAL_C3OPEN_C5,15,6,4.166666667,4,Plant,1,1,m2
322,maxgrain_CENTRAL_C3OPEN_C7,8,6,2.333333333,4,Plant,1,1,m2
322,maxgrain_CENTRAL_C3OPEN_D2,9,6,2.666666667,4,Plant,1,1,m2
322,maxgrain_CENTRAL_C3OPEN_D3,13,6,3.166666667,4,Plant,1,1,m2
322,maxgrain_CENTRAL_C3OPEN_D4,13,6,3.5,4,Plant,1,1,m2
322,maxgrain_CENTRAL_C3OPEN_E3,16,6,4,4,Plant,1,1,m2
322,maxgrain_CENTRAL_C3OPEN_E5,13,6,4,4,Plant,1,1,m2
322,maxgrain_CENTRAL_C3OPEN_F3,13,6,3.5,4,Plant,1,1,m2
322,maxgrain_CENTRAL_C3OPEN_F5,12,6,3.333333333,4,Plant,1,1,m2
322,maxgrain_CENTRAL_C3OPEN_F6,9,6,2.666666667,4,Plant,1,1,m2
322,maxgrain_CENTRAL_C3OPEN_G2,8,6,2.666666667,4,Plant,1,1,m2
322,maxgrain_CENTRAL_C3OPEN_G3,13,6,3.166666667,4,Plant,1,1,m2
322,maxgrain_CENTRAL_C3OPEN_G5,11,6,3.666666667,4,Plant,1,1,m2
322,maxgrain_NORTH_N1OPEN_A1,15,6,5.166666667,4,Plant,1,1,m2
322,maxgrain_NORTH_N1OPEN_A2,22,6,5.5,4,Plant,1,1,m2
322,maxgrain_NORTH_N1OPEN_A4,10,6,3.5,4,Plant,1,1,m2
322,maxgrain_NORTH_N1OPEN_A5,11,6,3.833333333,4,Plant,1,1,m2
322,maxgrain_NORTH_N1OPEN_A6,17,6,4.666666667,4,Plant,1,1,m2
322,maxgrain_NORTH_N1OPEN_A7,16,6,5,4,Plant,1,1,m2
322,maxgrain_NORTH_N1OPEN_B1,10,6,2.833333333,4,Plant,1,1,m2
322,maxgrain_NORTH_N1OPEN_B4,13,6,4.333333333,4,Plant,1,1,m2
322,maxgrain_NORTH_N1OPEN_B5,9,6,2.833333333,4,Plant,1,1,m2
322,maxgrain_NORTH_N1OPEN_B6,18,6,5.166666667,4,Plant,1,1,m2
322,maxgrain_NORTH_N1OPEN_B7,19,6,5.166666667,4,Plant,1,1,m2
322,maxgrain_NORTH_N1OPEN_C1,11,6,2.833333333,4,Plant,1,1,m2
322,maxgrain_NORTH_N1OPEN_C5,16,6,4.666666667,4,Plant,1,1,m2
322,maxgrain_NORTH_N1OPEN_C6,10,6,3.166666667,4,Plant,1,1,m2
322,maxgrain_NORTH_N1OPEN_C7,14,6,4,4,Plant,1,1,m2
322,maxgrain_NORTH_N1OPEN_E2,9,6,2.833333333,4,Plant,1,1,m2
322,maxgrain_NORTH_N1OPEN_E3,17,6,4.333333333,4,Plant,1,1,m2
322,maxgrain_NORTH_N1OPEN_E5,16,6,3.5,4,Plant,1,1,m2
322,maxgrain_NORTH_N1OPEN_E6,13,6,4,4,Plant,1,1,m2
322,maxgrain_NORTH_N1OPEN_F2,13,6,4,4,Plant,1,1,m2
322,maxgrain_NORTH_N1OPEN_F4,11,6,4.166666667,4,Plant,1,1,m2
322,maxgrain_NORTH_N1OPEN_F5,12,6,3.5,4,Plant,1,1,m2
322,maxgrain_NORTH_N1OPEN_F6,11,6,4.833333333,4,Plant,1,1,m2
322,maxgrain_NORTH_N1OPEN_F7,15,6,4.666666667,4,Plant,1,1,m2
322,maxgrain_NORTH_N1OPEN_G1,9,6,2.666666667,4,Plant,1,1,m2
322,maxgrain_NORTH_N1OPEN_G4,11,6,3.5,4,Plant,1,1,m2
322,maxgrain_NORTH_N1OPEN_G7,19,6,5.333333333,4,Plant,1,1,m2
322,maxgrain_NORTH_N2OPEN_A1,11,6,3.333333333,4,Plant,1,1,m2
322,maxgrain_NORTH_N2OPEN_A2,11,6,2.833333333,4,Plant,1,1,m2
322,maxgrain_NORTH_N2OPEN_A4,6,6,1.666666667,4,Plant,1,1,m2
322,maxgrain_NORTH_N2OPEN_A5,15,6,3.5,4,Plant,1,1,m2
322,maxgrain_NORTH_N2OPEN_A6,15,6,3.666666667,4,Plant,1,1,m2
322,maxgrain_NORTH_N2OPEN_B1,13,6,3.166666667,4,Plant,1,1,m2
322,maxgrain_NORTH_N2OPEN_B4,16,6,3.666666667,4,Plant,1,1,m2
322,maxgrain_NORTH_N2OPEN_B5,15,6,4.166666667,4,Plant,1,1,m2
322,maxgrain_NORTH_N2OPEN_B6,9,6,3,4,Plant,1,1,m2
322,maxgrain_NORTH_N2OPEN_B7,19,6,4.666666667,4,Plant,1,1,m2
322,maxgrain_NORTH_N2OPEN_C1,14,6,3.333333333,4,Plant,1,1,m2
322,maxgrain_NORTH_N2OPEN_C2,6,6,2.333333333,4,Plant,1,1,m2
322,maxgrain_NORTH_N2OPEN_C3,13,6,2.833333333,4,Plant,1,1,m2
322,maxgrain_NORTH_N2OPEN_C5,15,6,3.5,4,Plant,1,1,m2
322,maxgrain_NORTH_N2OPEN_C6,14,6,4,4,Plant,1,1,m2
322,maxgrain_NORTH_N2OPEN_C7,17,6,4.333333333,4,Plant,1,1,m2
322,maxgrain_NORTH_N2OPEN_D3,6,6,2.333333333,4,Plant,1,1,m2
322,maxgrain_NORTH_N2OPEN_D4,11,6,2.5,4,Plant,1,1,m2
322,maxgrain_NORTH_N2OPEN_D5,13,6,3.333333333,4,Plant,1,1,m2
322,maxgrain_NORTH_N2OPEN_D7,10,6,2.5,4,Plant,1,1,m2
322,maxgrain_NORTH_N2OPEN_E2,21,6,5.166666667,4,Plant,1,1,m2
322,maxgrain_NORTH_N2OPEN_E3,12,6,3.333333333,4,Plant,1,1,m2
322,maxgrain_NORTH_N2OPEN_E5,16,6,4.333333333,4,Plant,1,1,m2
322,maxgrain_NORTH_N2OPEN_E6,16,6,4.5,4,Plant,1,1,m2
322,maxgrain_NORTH_N2OPEN_E7,15,6,3.833333333,4,Plant,1,1,m2
322,maxgrain_NORTH_N2OPEN_F3,14,6,3.333333333,4,Plant,1,1,m2
322,maxgrain_NORTH_N2OPEN_F4,16,6,4.166666667,4,Plant,1,1,m2
322,maxgrain_NORTH_N2OPEN_F5,10,6,3.333333333,4,Plant,1,1,m2
322,maxgrain_NORTH_N2OPEN_F6,12,6,2.666666667,4,Plant,1,1,m2
322,maxgrain_NORTH_N2OPEN_F7,17,6,5.166666667,4,Plant,1,1,m2
322,maxgrain_NORTH_N2OPEN_G1,10,6,2.833333333,4,Plant,1,1,m2
322,maxgrain_NORTH_N2OPEN_G2,10,6,2.333333333,4,Plant,1,1,m2
322,maxgrain_NORTH_N2OPEN_G7,12,6,3,4,Plant,1,1,m2
322,maxgrain_NORTH_N3OPEN_A3,10,6,2.333333333,4,Plant,1,1,m2
322,maxgrain_NORTH_N3OPEN_A4,13,6,5.166666667,4,Plant,1,1,m2
322,maxgrain_NORTH_N3OPEN_A5,16,6,4.166666667,4,Plant,1,1,m2
322,maxgrain_NORTH_N3OPEN_B3,17,6,4.833333333,4,Plant,1,1,m2
322,maxgrain_NORTH_N3OPEN_B4,15,6,4.833333333,4,Plant,1,1,m2
322,maxgrain_NORTH_N3OPEN_B5,9,6,2.833333333,4,Plant,1,1,m2
322,maxgrain_NORTH_N3OPEN_B6,23,6,6.666666667,4,Plant,1,1,m2
322,maxgrain_NORTH_N3OPEN_B7,22,6,5.833333333,4,Plant,1,1,m2
322,maxgrain_NORTH_N3OPEN_C3,18,6,5.833333333,4,Plant,1,1,m2
322,maxgrain_NORTH_N3OPEN_C4,15,6,4.666666667,4,Plant,1,1,m2
322,maxgrain_NORTH_N3OPEN_C6,19,6,4.5,4,Plant,1,1,m2
322,maxgrain_NORTH_N3OPEN_C7,10,6,3.333333333,4,Plant,1,1,m2
322,maxgrain_NORTH_N3OPEN_D3,18,6,5.5,4,Plant,1,1,m2
322,maxgrain_NORTH_N3OPEN_D5,8,6,2.5,4,Plant,1,1,m2
322,maxgrain_NORTH_N3OPEN_D6,15,6,4.833333333,4,Plant,1,1,m2
322,maxgrain_NORTH_N3OPEN_D7,17,6,4.333333333,4,Plant,1,1,m2
322,maxgrain_NORTH_N3OPEN_E3,13,6,4,4,Plant,1,1,m2
322,maxgrain_NORTH_N3OPEN_E4,12,6,4.166666667,4,Plant,1,1,m2
322,maxgrain_NORTH_N3OPEN_E5,20,6,5.166666667,4,Plant,1,1,m2
322,maxgrain_NORTH_N3OPEN_E6,19,6,4.666666667,4,Plant,1,1,m2
322,maxgrain_NORTH_N3OPEN_F3,13,6,3.833333333,4,Plant,1,1,m2
322,maxgrain_NORTH_N3OPEN_F4,11,6,3.5,4,Plant,1,1,m2
322,maxgrain_NORTH_N3OPEN_F5,18,6,6,4,Plant,1,1,m2
322,maxgrain_NORTH_N3OPEN_F7,9,6,3.166666667,4,Plant,1,1,m2
322,maxgrain_NORTH_N3OPEN_G1,8,6,3.166666667,4,Plant,1,1,m2
322,maxgrain_NORTH_N3OPEN_G3,15,6,5,4,Plant,1,1,m2
322,maxgrain_NORTH_N3OPEN_G5,11,6,3.166666667,4,Plant,1,1,m2
322,maxgrain_NORTH_N3OPEN_G6,14,6,4.833333333,4,Plant,1,1,m2
322,maxgrain_NORTH_N3OPEN_G7,14,6,3.833333333,4,Plant,1,1,m2
322,maxgrain_SOUTH_S1OPEN_A1,10,6,3.166666667,4,Plant,1,1,m2
322,maxgrain_SOUTH_S1OPEN_A3,25,6,8.333333333,4,Plant,1,1,m2
322,maxgrain_SOUTH_S1OPEN_A4,20,6,8,4,Plant,1,1,m2
322,maxgrain_SOUTH_S1OPEN_A5,12,6,3.833333333,4,Plant,1,1,m2
322,maxgrain_SOUTH_S1OPEN_A6,18,6,5.833333333,4,Plant,1,1,m2
322,maxgrain_SOUTH_S1OPEN_A7,16,6,5.333333333,4,Plant,1,1,m2
322,maxgrain_SOUTH_S1OPEN_B1,20,6,5.833333333,4,Plant,1,1,m2
322,maxgrain_SOUTH_S1OPEN_B2,18,6,6,4,Plant,1,1,m2
322,maxgrain_SOUTH_S1OPEN_B3,20,6,5.833333333,4,Plant,1,1,m2
322,maxgrain_SOUTH_S1OPEN_B5,13,6,5.333333333,4,Plant,1,1,m2
322,maxgrain_SOUTH_S1OPEN_B6,16,6,4,4,Plant,1,1,m2
322,maxgrain_SOUTH_S1OPEN_B7,8,6,2.833333333,4,Plant,1,1,m2
322,maxgrain_SOUTH_S1OPEN_C1,19,6,6,4,Plant,1,1,m2
322,maxgrain_SOUTH_S1OPEN_C2,18,6,6,4,Plant,1,1,m2
322,maxgrain_SOUTH_S1OPEN_C3,17,6,6,4,Plant,1,1,m2
322,maxgrain_SOUTH_S1OPEN_C4,24,6,7.333333333,4,Plant,1,1,m2
322,maxgrain_SOUTH_S1OPEN_C6,10,6,4,4,Plant,1,1,m2
322,maxgrain_SOUTH_S1OPEN_C7,11,6,3.666666667,4,Plant,1,1,m2
322,maxgrain_SOUTH_S1OPEN_D1,7,6,2.5,4,Plant,1,1,m2
322,maxgrain_SOUTH_S1OPEN_D2,20,6,6.833333333,4,Plant,1,1,m2
322,maxgrain_SOUTH_S1OPEN_D3,22,6,7.5,4,Plant,1,1,m2
322,maxgrain_SOUTH_S1OPEN_D4,19,6,5.666666667,4,Plant,1,1,m2
322,maxgrain_SOUTH_S1OPEN_D5,18,6,5.333333333,4,Plant,1,1,m2
322,maxgrain_SOUTH_S1OPEN_D6,19,6,7.666666667,4,Plant,1,1,m2
322,maxgrain_SOUTH_S1OPEN_D7,12,6,3.166666667,4,Plant,1,1,m2
322,maxgrain_SOUTH_S1OPEN_E2,16,6,5.333333333,4,Plant,1,1,m2
322,maxgrain_SOUTH_S1OPEN_E3,13,6,4,4,Plant,1,1,m2
322,maxgrain_SOUTH_S1OPEN_E4,21,6,7.5,4,Plant,1,1,m2
322,maxgrain_SOUTH_S1OPEN_E5,16,6,5.5,4,Plant,1,1,m2
322,maxgrain_SOUTH_S1OPEN_E6,19,6,7,4,Plant,1,1,m2
322,maxgrain_SOUTH_S1OPEN_E7,16,6,5.166666667,4,Plant,1,1,m2
322,maxgrain_SOUTH_S1OPEN_F2,18,6,6.5,4,Plant,1,1,m2
322,maxgrain_SOUTH_S1OPEN_F3,17,6,5.833333333,4,Plant,1,1,m2
322,maxgrain_SOUTH_S1OPEN_F4,13,6,4.333333333,4,Plant,1,1,m2
322,maxgrain_SOUTH_S1OPEN_F6,13,6,4.833333333,4,Plant,1,1,m2
322,maxgrain_SOUTH_S1OPEN_G1,11,6,3.833333333,4,Plant,1,1,m2
322,maxgrain_SOUTH_S1OPEN_G2,10,6,3.333333333,4,Plant,1,1,m2
322,maxgrain_SOUTH_S1OPEN_G3,20,6,7.666666667,4,Plant,1,1,m2
322,maxgrain_SOUTH_S1OPEN_G4,11,6,3.666666667,4,Plant,1,1,m2
322,maxgrain_SOUTH_S1OPEN_G5,23,6,8.166666667,4,Plant,1,1,m2
322,maxgrain_SOUTH_S1OPEN_G7,13,6,3.666666667,4,Plant,1,1,m2
322,maxgrain_SOUTH_S2OPEN_A1,14,6,5,4,Plant,1,1,m2
322,maxgrain_SOUTH_S2OPEN_A3,12,6,5.333333333,4,Plant,1,1,m2
322,maxgrain_SOUTH_S2OPEN_A4,9,6,3.166666667,4,Plant,1,1,m2
322,maxgrain_SOUTH_S2OPEN_A5,20,6,6.833333333,4,Plant,1,1,m2
322,maxgrain_SOUTH_S2OPEN_A6,15,6,4.5,4,Plant,1,1,m2
322,maxgrain_SOUTH_S2OPEN_A7,22,6,7,4,Plant,1,1,m2
322,maxgrain_SOUTH_S2OPEN_B1,18,6,7.333333333,4,Plant,1,1,m2
