datasetID,site,spRich,nTime,meanAbundance,scale,area,RSG,unit
221,4_33,24,13,73.23076923,2,2500,0.0625,m2
221,4_35,24,13,109.6923077,2,2500,0.0625,m2
221,4_37,19,14,17.28571429,2,2500,0.0625,m2
221,4_51,18,14,121.8571429,2,2500,0.0625,m2
221,4_53,27,13,159.1538462,2,2500,0.0625,m2
221,4_55,24,13,151,2,2500,0.0625,m2
221,4_57,25,14,130,2,2500,0.0625,m2
221,4_71,14,13,107.8461538,2,2500,0.0625,m2
221,4_73,26,14,80.92857143,2,2500,0.0625,m2
221,4_75,24,14,92.42857143,2,2500,0.0625,m2
221,4_77,20,14,108.9285714,2,2500,0.0625,m2
221,5_11,34,14,67.07142857,2,2500,0.0625,m2
221,5_13,26,13,79,2,2500,0.0625,m2
221,5_15,24,13,100.6153846,2,2500,0.0625,m2
221,5_17,26,14,138.2142857,2,2500,0.0625,m2
221,5_31,29,14,49.64285714,2,2500,0.0625,m2
221,5_33,22,14,18.28571429,2,2500,0.0625,m2
221,5_35,25,14,83.78571429,2,2500,0.0625,m2
221,5_37,28,14,112.2142857,2,2500,0.0625,m2
221,5_51,28,14,76.78571429,2,2500,0.0625,m2
221,5_53,23,14,48.5,2,2500,0.0625,m2
221,5_55,28,14,15,2,2500,0.0625,m2
221,5_57,32,14,110.9285714,2,2500,0.0625,m2
221,5_71,31,14,53.64285714,2,2500,0.0625,m2
221,5_73,20,14,11.28571429,2,2500,0.0625,m2
221,5_75,27,14,23.21428571,2,2500,0.0625,m2
221,5_77,16,14,10.85714286,2,2500,0.0625,m2
221,6_11,29,14,24.14285714,2,2500,0.0625,m2
221,6_13,24,14,9.571428571,2,2500,0.0625,m2
221,6_15,20,12,13.41666667,2,2500,0.0625,m2
221,6_17,26,14,20.07142857,2,2500,0.0625,m2
221,6_31,28,13,58.61538462,2,2500,0.0625,m2
221,6_33,26,14,48.42857143,2,2500,0.0625,m2
221,6_35,23,14,35.71428571,2,2500,0.0625,m2
221,6_37,35,14,44.78571429,2,2500,0.0625,m2
221,6_51,19,10,15.8,2,2500,0.0625,m2
221,6_53,26,13,25.92307692,2,2500,0.0625,m2
221,6_55,17,12,80.83333333,2,2500,0.0625,m2
221,6_57,31,14,144.0714286,2,2500,0.0625,m2
221,6_71,28,14,79.5,2,2500,0.0625,m2
221,6_73,29,14,61.35714286,2,2500,0.0625,m2
221,6_75,28,14,38.07142857,2,2500,0.0625,m2
221,6_77,28,14,47.35714286,2,2500,0.0625,m2
221,7_11,17,5,46.8,2,2500,0.0625,m2
221,7_13,22,14,12.92857143,2,2500,0.0625,m2
221,7_15,26,14,16.5,2,2500,0.0625,m2
221,7_17,28,12,118,2,2500,0.0625,m2
221,7_31,28,14,50.92857143,2,2500,0.0625,m2
221,7_33,24,11,41.09090909,2,2500,0.0625,m2
221,7_35,30,14,58.42857143,2,2500,0.0625,m2
221,7_37,17,14,60.28571429,2,2500,0.0625,m2
221,7_51,30,14,40.71428571,2,2500,0.0625,m2
221,7_53,23,9,20.55555556,2,2500,0.0625,m2
221,7_55,19,14,5.142857143,2,2500,0.0625,m2
221,7_57,22,14,111.2142857,2,2500,0.0625,m2
221,7_71,18,14,6.5,2,2500,0.0625,m2
221,7_73,20,13,7.307692308,2,2500,0.0625,m2
221,7_75,22,8,103.625,2,2500,0.0625,m2
221,7_77,26,12,68.41666667,2,2500,0.0625,m2
221,8_11,29,14,111.3571429,2,2500,0.0625,m2
221,8_13,34,14,138.4285714,2,2500,0.0625,m2
221,8_15,27,14,124.7857143,2,2500,0.0625,m2
221,8_17,24,13,101.3846154,2,2500,0.0625,m2
221,8_31,26,14,90.21428571,2,2500,0.0625,m2
221,8_33,26,14,81.21428571,2,2500,0.0625,m2
221,8_35,26,14,126.2857143,2,2500,0.0625,m2
221,8_37,24,13,96.84615385,2,2500,0.0625,m2
221,8_51,26,14,91.78571429,2,2500,0.0625,m2
221,8_53,22,14,74.71428571,2,2500,0.0625,m2
221,8_55,18,14,54.64285714,2,2500,0.0625,m2
221,8_57,20,13,73.84615385,2,2500,0.0625,m2
221,8_71,26,14,119.2142857,2,2500,0.0625,m2
221,8_73,23,14,73.14285714,2,2500,0.0625,m2
221,8_75,21,13,116.1538462,2,2500,0.0625,m2
221,8_77,25,14,59.35714286,2,2500,0.0625,m2
221,9_11,31,14,147.7142857,2,2500,0.0625,m2
221,9_13,30,14,78.71428571,2,2500,0.0625,m2
221,9_15,26,14,136.8571429,2,2500,0.0625,m2
221,9_17,27,13,52.69230769,2,2500,0.0625,m2
221,9_31,27,14,89.71428571,2,2500,0.0625,m2
221,9_33,24,14,37.14285714,2,2500,0.0625,m2
221,9_35,20,14,94.64285714,2,2500,0.0625,m2
221,9_37,27,14,76.07142857,2,2500,0.0625,m2
221,9_51,23,14,101.3571429,2,2500,0.0625,m2
221,9_53,26,14,75.35714286,2,2500,0.0625,m2
221,9_55,17,14,87.07142857,2,2500,0.0625,m2
221,9_57,23,13,113.2307692,2,2500,0.0625,m2
221,9_71,17,8,86.5,2,2500,0.0625,m2
221,9_73,19,13,15.07692308,2,2500,0.0625,m2
221,9_75,20,14,74.5,2,2500,0.0625,m2
221,9_77,21,12,94.91666667,2,2500,0.0625,m2
221,221_1_11,35,14,58.92857143,3,60000,0.0625,m2
221,221_1_13,19,13,14.38461538,3,60000,0.0625,m2
221,221_1_15,36,14,145.2857143,3,60000,0.0625,m2
221,221_1_17,29,13,174.6923077,3,60000,0.0625,m2
221,221_1_31,30,14,107.3571429,3,60000,0.0625,m2
221,221_1_33,23,14,51.71428571,3,60000,0.0625,m2
221,221_1_35,30,14,56.64285714,3,60000,0.0625,m2
221,221_1_37,27,14,51.85714286,3,60000,0.0625,m2
221,221_1_51,30,14,82.07142857,3,60000,0.0625,m2
221,221_1_53,31,14,85.57142857,3,60000,0.0625,m2
221,221_1_55,18,11,10.27272727,3,60000,0.0625,m2
221,221_1_57,24,13,65.76923077,3,60000,0.0625,m2
221,221_1_71,37,14,136,3,60000,0.0625,m2
221,221_1_73,36,14,38.5,3,60000,0.0625,m2
221,221_1_75,30,14,60.57142857,3,60000,0.0625,m2
221,221_1_77,29,13,124,3,60000,0.0625,m2
221,221_10_11,25,14,44.64285714,3,60000,0.0625,m2
221,221_10_13,23,14,60.85714286,3,60000,0.0625,m2
221,221_10_15,21,14,53,3,60000,0.0625,m2
221,221_10_17,30,14,73.64285714,3,60000,0.0625,m2
221,221_10_31,25,14,59.07142857,3,60000,0.0625,m2
221,221_10_33,26,12,135,3,60000,0.0625,m2
221,221_10_35,25,13,102.2307692,3,60000,0.0625,m2
221,221_10_37,25,14,133.1428571,3,60000,0.0625,m2
221,221_10_51,26,14,63.07142857,3,60000,0.0625,m2
221,221_10_53,23,12,132.75,3,60000,0.0625,m2
221,221_10_55,34,14,191.5,3,60000,0.0625,m2
221,221_10_57,18,12,174.5,3,60000,0.0625,m2
221,221_10_71,27,12,40.16666667,3,60000,0.0625,m2
221,221_10_73,28,13,43.84615385,3,60000,0.0625,m2
221,221_10_75,28,13,61.76923077,3,60000,0.0625,m2
221,221_10_77,23,12,16.75,3,60000,0.0625,m2
221,221_11_11,28,14,135.2857143,3,60000,0.0625,m2
221,221_11_13,25,12,109.6666667,3,60000,0.0625,m2
221,221_11_15,26,13,135.3076923,3,60000,0.0625,m2
221,221_11_17,23,10,154.4,3,60000,0.0625,m2
221,221_11_31,23,14,135.1428571,3,60000,0.0625,m2
221,221_11_33,22,14,80.64285714,3,60000,0.0625,m2
221,221_11_35,22,10,83.8,3,60000,0.0625,m2
221,221_11_37,24,12,77.5,3,60000,0.0625,m2
221,221_11_51,16,10,8.3,3,60000,0.0625,m2
221,221_11_53,19,12,28.25,3,60000,0.0625,m2
221,221_11_55,17,12,8.5,3,60000,0.0625,m2
221,221_11_57,19,11,170.6363636,3,60000,0.0625,m2
221,221_11_71,26,13,103.0769231,3,60000,0.0625,m2
221,221_11_73,17,13,38.07692308,3,60000,0.0625,m2
221,221_11_75,17,14,67.28571429,3,60000,0.0625,m2
221,221_11_77,12,7,5.142857143,3,60000,0.0625,m2
221,221_12_11,23,12,75.66666667,3,60000,0.0625,m2
221,221_12_13,21,12,53.66666667,3,60000,0.0625,m2
221,221_12_15,23,13,28.15384615,3,60000,0.0625,m2
221,221_12_17,25,12,192.9166667,3,60000,0.0625,m2
221,221_12_31,23,12,32.16666667,3,60000,0.0625,m2
221,221_12_33,15,11,179.8181818,3,60000,0.0625,m2
221,221_12_35,21,13,161.1538462,3,60000,0.0625,m2
221,221_12_37,29,12,146.0833333,3,60000,0.0625,m2
221,221_12_51,24,11,117.5454545,3,60000,0.0625,m2
221,221_12_53,20,14,24.5,3,60000,0.0625,m2
221,221_12_55,20,11,209.4545455,3,60000,0.0625,m2
221,221_12_57,21,11,220.6363636,3,60000,0.0625,m2
221,221_12_71,17,13,68.07692308,3,60000,0.0625,m2
221,221_12_73,16,11,48.09090909,3,60000,0.0625,m2
221,221_12_75,21,12,94.66666667,3,60000,0.0625,m2
221,221_12_77,20,14,146.3571429,3,60000,0.0625,m2
221,221_13_11,35,14,35.07142857,3,60000,0.0625,m2
221,221_13_13,29,14,41.85714286,3,60000,0.0625,m2
221,221_13_15,28,14,25.35714286,3,60000,0.0625,m2
221,221_13_17,29,14,64,3,60000,0.0625,m2
221,221_13_31,40,14,24.5,3,60000,0.0625,m2
221,221_13_33,37,14,33,3,60000,0.0625,m2
221,221_13_35,31,14,44.07142857,3,60000,0.0625,m2
221,221_13_37,35,13,45.38461538,3,60000,0.0625,m2
221,221_13_51,21,12,20.5,3,60000,0.0625,m2
221,221_13_53,16,13,14.38461538,3,60000,0.0625,m2
221,221_13_55,24,14,38.78571429,3,60000,0.0625,m2
221,221_13_57,29,13,27.15384615,3,60000,0.0625,m2
221,221_13_71,21,14,28.35714286,3,60000,0.0625,m2
221,221_13_73,15,9,13.77777778,3,60000,0.0625,m2
221,221_13_75,18,14,8.857142857,3,60000,0.0625,m2
221,221_13_77,26,14,25.71428571,3,60000,0.0625,m2
221,221_14_11,21,13,143.6923077,3,60000,0.0625,m2
221,221_14_13,20,12,75.75,3,60000,0.0625,m2
221,221_14_15,28,13,72.46153846,3,60000,0.0625,m2
221,221_14_17,25,14,51.28571429,3,60000,0.0625,m2
221,221_14_31,20,11,72,3,60000,0.0625,m2
221,221_14_33,13,11,64.45454545,3,60000,0.0625,m2
221,221_14_35,26,13,34.84615385,3,60000,0.0625,m2
221,221_14_37,19,10,54.3,3,60000,0.0625,m2
221,221_14_51,23,14,80.92857143,3,60000,0.0625,m2
221,221_14_53,18,14,9.142857143,3,60000,0.0625,m2
221,221_14_55,20,10,10,3,60000,0.0625,m2
221,221_14_57,24,13,41.30769231,3,60000,0.0625,m2
221,221_14_71,12,9,17.33333333,3,60000,0.0625,m2
221,221_14_73,15,13,27.69230769,3,60000,0.0625,m2
221,221_14_75,14,13,9.538461538,3,60000,0.0625,m2
221,221_14_77,22,13,21,3,60000,0.0625,m2
221,221_15_11,19,13,100.0769231,3,60000,0.0625,m2
221,221_15_13,19,13,16,3,60000,0.0625,m2
221,221_15_15,14,9,6.888888889,3,60000,0.0625,m2
221,221_15_17,26,14,18.71428571,3,60000,0.0625,m2
221,221_15_31,17,11,6.181818182,3,60000,0.0625,m2
221,221_15_33,7,8,6,3,60000,0.0625,m2
221,221_15_35,14,12,10.5,3,60000,0.0625,m2
221,221_15_37,25,14,149.4285714,3,60000,0.0625,m2
221,221_15_51,19,13,9.230769231,3,60000,0.0625,m2
221,221_15_53,15,9,4.777777778,3,60000,0.0625,m2
221,221_15_55,19,13,23.53846154,3,60000,0.0625,m2
221,221_15_57,20,12,139.6666667,3,60000,0.0625,m2
221,221_15_71,18,14,121.6428571,3,60000,0.0625,m2
221,221_15_73,26,13,83.84615385,3,60000,0.0625,m2
221,221_15_75,18,14,11.92857143,3,60000,0.0625,m2
221,221_15_77,27,13,151.7692308,3,60000,0.0625,m2
221,221_16_11,19,12,22.25,3,60000,0.0625,m2
221,221_16_13,23,12,126.1666667,3,60000,0.0625,m2
221,221_16_15,24,12,100.5833333,3,60000,0.0625,m2
221,221_16_17,31,13,89.07692308,3,60000,0.0625,m2
221,221_16_31,24,13,112.0769231,3,60000,0.0625,m2
221,221_16_33,24,12,115.8333333,3,60000,0.0625,m2
221,221_16_35,28,14,117.6428571,3,60000,0.0625,m2
221,221_16_37,30,13,105.5384615,3,60000,0.0625,m2
221,221_16_51,28,14,82.71428571,3,60000,0.0625,m2
221,221_16_53,25,13,144.2307692,3,60000,0.0625,m2
221,221_16_55,21,11,85.72727273,3,60000,0.0625,m2
221,221_16_57,21,13,37.69230769,3,60000,0.0625,m2
221,221_16_71,24,14,35.85714286,3,60000,0.0625,m2
221,221_16_73,22,13,21.15384615,3,60000,0.0625,m2
221,221_16_75,24,14,66.42857143,3,60000,0.0625,m2
221,221_16_77,24,13,97,3,60000,0.0625,m2
221,221_17_11,19,14,60.78571429,3,60000,0.0625,m2
221,221_17_13,20,13,94.15384615,3,60000,0.0625,m2
221,221_17_15,20,14,84.21428571,3,60000,0.0625,m2
221,221_17_17,24,13,75.61538462,3,60000,0.0625,m2
221,221_17_31,18,14,23.14285714,3,60000,0.0625,m2
221,221_17_33,22,13,85.30769231,3,60000,0.0625,m2
221,221_17_35,22,13,42.07692308,3,60000,0.0625,m2
221,221_17_37,26,13,53.23076923,3,60000,0.0625,m2
221,221_17_51,21,12,117.75,3,60000,0.0625,m2
221,221_17_53,15,13,34.23076923,3,60000,0.0625,m2
221,221_17_55,22,12,60.66666667,3,60000,0.0625,m2
221,221_17_57,27,12,30.08333333,3,60000,0.0625,m2
221,221_17_71,12,10,11.5,3,60000,0.0625,m2
221,221_17_73,22,14,30.14285714,3,60000,0.0625,m2
221,221_17_75,23,12,11.41666667,3,60000,0.0625,m2
221,221_17_77,16,12,44.5,3,60000,0.0625,m2
221,221_18_11,12,10,3.1,3,60000,0.0625,m2
221,221_18_13,16,14,14.57142857,3,60000,0.0625,m2
221,221_18_15,25,14,26.92857143,3,60000,0.0625,m2
221,221_18_17,25,13,22,3,60000,0.0625,m2
221,221_18_31,14,14,9.785714286,3,60000,0.0625,m2
221,221_18_33,10,10,2.5,3,60000,0.0625,m2
221,221_18_35,18,12,26.41666667,3,60000,0.0625,m2
221,221_18_37,29,14,24.07142857,3,60000,0.0625,m2
221,221_18_51,27,14,29.35714286,3,60000,0.0625,m2
221,221_18_53,26,14,25.71428571,3,60000,0.0625,m2
221,221_18_55,24,13,9.846153846,3,60000,0.0625,m2
221,221_18_57,24,14,9.285714286,3,60000,0.0625,m2
221,221_18_71,20,13,5.692307692,3,60000,0.0625,m2
221,221_18_73,25,11,26.18181818,3,60000,0.0625,m2
221,221_18_75,18,10,24.4,3,60000,0.0625,m2
221,221_18_77,27,14,30.85714286,3,60000,0.0625,m2
221,221_19_11,23,13,34.38461538,3,60000,0.0625,m2
221,221_19_13,19,14,57,3,60000,0.0625,m2
221,221_19_15,29,14,63.92857143,3,60000,0.0625,m2
221,221_19_17,30,14,62.42857143,3,60000,0.0625,m2
221,221_19_31,26,14,27,3,60000,0.0625,m2
221,221_19_33,30,14,24.78571429,3,60000,0.0625,m2
221,221_19_35,32,14,32.71428571,3,60000,0.0625,m2
221,221_19_37,25,14,41.5,3,60000,0.0625,m2
221,221_19_51,27,14,18.64285714,3,60000,0.0625,m2
221,221_19_53,24,14,25.57142857,3,60000,0.0625,m2
221,221_19_55,23,14,29.07142857,3,60000,0.0625,m2
221,221_19_57,18,10,90.3,3,60000,0.0625,m2
221,221_19_71,13,7,12,3,60000,0.0625,m2
221,221_19_73,12,8,12.25,3,60000,0.0625,m2
221,221_19_75,17,12,9.833333333,3,60000,0.0625,m2
221,221_19_77,25,14,97,3,60000,0.0625,m2
221,221_2_11,26,14,208.4285714,3,60000,0.0625,m2
221,221_2_13,30,14,141.9285714,3,60000,0.0625,m2
221,221_2_15,23,13,136.0769231,3,60000,0.0625,m2
221,221_2_17,30,13,68.46153846,3,60000,0.0625,m2
221,221_2_31,32,13,107.0769231,3,60000,0.0625,m2
221,221_2_33,25,9,241.3333333,3,60000,0.0625,m2
221,221_2_35,29,14,159.3571429,3,60000,0.0625,m2
221,221_2_37,28,14,160.7857143,3,60000,0.0625,m2
221,221_2_51,20,13,109.7692308,3,60000,0.0625,m2
221,221_2_53,30,12,87.16666667,3,60000,0.0625,m2
221,221_2_55,28,13,73.61538462,3,60000,0.0625,m2
221,221_2_57,21,14,146.9285714,3,60000,0.0625,m2
221,221_2_71,27,14,54.14285714,3,60000,0.0625,m2
221,221_2_73,23,14,42.28571429,3,60000,0.0625,m2
221,221_2_75,34,14,46.64285714,3,60000,0.0625,m2
221,221_2_77,30,14,85.92857143,3,60000,0.0625,m2
221,221_20_11,17,13,16.15384615,3,60000,0.0625,m2
221,221_20_13,21,12,114.0833333,3,60000,0.0625,m2
221,221_20_15,27,13,118.6923077,3,60000,0.0625,m2
221,221_20_17,24,13,75.30769231,3,60000,0.0625,m2
221,221_20_31,26,14,76.5,3,60000,0.0625,m2
221,221_20_33,28,14,76.85714286,3,60000,0.0625,m2
221,221_20_35,19,12,103.9166667,3,60000,0.0625,m2
221,221_20_37,21,13,145.2307692,3,60000,0.0625,m2
221,221_20_51,22,10,52.3,3,60000,0.0625,m2
221,221_20_53,19,11,120.5454545,3,60000,0.0625,m2
221,221_20_55,28,13,165.1538462,3,60000,0.0625,m2
221,221_20_57,23,14,90.92857143,3,60000,0.0625,m2
221,221_20_71,17,11,113.7272727,3,60000,0.0625,m2
221,221_20_73,24,14,112.5,3,60000,0.0625,m2
221,221_20_75,21,13,118.6923077,3,60000,0.0625,m2
221,221_20_77,20,13,74,3,60000,0.0625,m2
221,221_21_11,23,12,30.5,3,60000,0.0625,m2
221,221_21_13,21,12,105.5833333,3,60000,0.0625,m2
221,221_21_15,18,13,169.4615385,3,60000,0.0625,m2
221,221_21_17,22,14,169,3,60000,0.0625,m2
221,221_21_31,17,13,178.0769231,3,60000,0.0625,m2
221,221_21_33,19,13,91.92307692,3,60000,0.0625,m2
221,221_21_35,18,9,72.11111111,3,60000,0.0625,m2
221,221_21_37,20,14,93.78571429,3,60000,0.0625,m2
221,221_21_51,22,14,82.42857143,3,60000,0.0625,m2
221,221_21_53,21,11,60.45454545,3,60000,0.0625,m2
221,221_21_55,21,12,127.75,3,60000,0.0625,m2
221,221_21_57,21,12,151.1666667,3,60000,0.0625,m2
221,221_21_71,16,13,96.84615385,3,60000,0.0625,m2
221,221_21_73,17,12,87.75,3,60000,0.0625,m2
221,221_21_75,21,14,95.14285714,3,60000,0.0625,m2
221,221_21_77,23,13,131.7692308,3,60000,0.0625,m2
221,221_22_11,25,12,66.5,3,60000,0.0625,m2
221,221_22_13,21,12,146.4166667,3,60000,0.0625,m2
221,221_22_15,22,14,105.8571429,3,60000,0.0625,m2
221,221_22_17,27,14,112.1428571,3,60000,0.0625,m2
221,221_22_31,23,14,56.5,3,60000,0.0625,m2
221,221_22_33,26,14,190.7857143,3,60000,0.0625,m2
221,221_22_35,25,12,111.75,3,60000,0.0625,m2
221,221_22_37,16,13,11.69230769,3,60000,0.0625,m2
221,221_22_51,20,14,58.71428571,3,60000,0.0625,m2
221,221_22_53,31,14,117.5,3,60000,0.0625,m2
221,221_22_55,28,12,101.8333333,3,60000,0.0625,m2
221,221_22_57,27,14,110.0714286,3,60000,0.0625,m2
221,221_22_71,21,14,82.35714286,3,60000,0.0625,m2
221,221_22_73,26,12,101.3333333,3,60000,0.0625,m2
221,221_22_75,27,14,40.57142857,3,60000,0.0625,m2
221,221_22_77,26,12,101.75,3,60000,0.0625,m2
221,221_23_11,18,14,55.5,3,60000,0.0625,m2
221,221_23_13,22,12,45.25,3,60000,0.0625,m2
221,221_23_15,23,13,56.15384615,3,60000,0.0625,m2
221,221_23_17,22,13,114.2307692,3,60000,0.0625,m2
221,221_23_31,18,12,117.1666667,3,60000,0.0625,m2
221,221_23_33,19,12,74.83333333,3,60000,0.0625,m2
221,221_23_35,18,12,79.16666667,3,60000,0.0625,m2
221,221_23_37,21,13,108.4615385,3,60000,0.0625,m2
221,221_23_51,26,14,57.28571429,3,60000,0.0625,m2
221,221_23_53,25,14,79.57142857,3,60000,0.0625,m2
221,221_23_55,26,13,54.61538462,3,60000,0.0625,m2
221,221_23_57,31,14,47.78571429,3,60000,0.0625,m2
221,221_23_71,22,14,60.71428571,3,60000,0.0625,m2
221,221_23_73,19,13,79.61538462,3,60000,0.0625,m2
221,221_23_75,20,13,69.76923077,3,60000,0.0625,m2
221,221_23_77,20,13,140.9230769,3,60000,0.0625,m2
221,221_24_11,20,13,34.38461538,3,60000,0.0625,m2
221,221_24_13,7,6,3.5,3,60000,0.0625,m2
221,221_24_15,33,14,88.5,3,60000,0.0625,m2
221,221_24_17,18,11,11.90909091,3,60000,0.0625,m2
221,221_24_31,15,12,10,3,60000,0.0625,m2
221,221_24_33,15,14,15.85714286,3,60000,0.0625,m2
221,221_24_35,18,9,37.11111111,3,60000,0.0625,m2
221,221_24_37,29,13,91.07692308,3,60000,0.0625,m2
221,221_24_51,27,13,32.69230769,3,60000,0.0625,m2
221,221_24_53,22,13,11,3,60000,0.0625,m2
221,221_24_55,18,14,24.78571429,3,60000,0.0625,m2
221,221_24_57,30,12,90.5,3,60000,0.0625,m2
221,221_24_71,15,9,13.88888889,3,60000,0.0625,m2
221,221_24_73,19,12,80.91666667,3,60000,0.0625,m2
221,221_24_75,16,12,8.333333333,3,60000,0.0625,m2
221,221_24_77,16,9,23.66666667,3,60000,0.0625,m2
221,221_3_11,20,14,57.5,3,60000,0.0625,m2
221,221_3_13,26,13,39.07692308,3,60000,0.0625,m2
221,221_3_15,24,14,67.21428571,3,60000,0.0625,m2
221,221_3_17,25,14,73.92857143,3,60000,0.0625,m2
221,221_3_31,25,13,24.61538462,3,60000,0.0625,m2
221,221_3_33,21,14,17.92857143,3,60000,0.0625,m2
221,221_3_35,22,14,95.35714286,3,60000,0.0625,m2
221,221_3_37,23,14,88.57142857,3,60000,0.0625,m2
221,221_3_51,26,14,120.8571429,3,60000,0.0625,m2
221,221_3_53,26,14,124.7142857,3,60000,0.0625,m2
221,221_3_55,28,14,130,3,60000,0.0625,m2
221,221_3_57,32,14,193.0714286,3,60000,0.0625,m2
221,221_3_71,21,14,231.4285714,3,60000,0.0625,m2
221,221_3_73,28,12,78.33333333,3,60000,0.0625,m2
221,221_3_75,21,12,105.6666667,3,60000,0.0625,m2
221,221_3_77,15,14,20.5,3,60000,0.0625,m2
221,221_4_11,28,14,148.3571429,3,60000,0.0625,m2
221,221_4_13,22,14,135.2857143,3,60000,0.0625,m2
221,221_4_15,21,14,147.3571429,3,60000,0.0625,m2
221,221_4_17,31,14,67.57142857,3,60000,0.0625,m2
221,221_4_31,23,14,105.5,3,60000,0.0625,m2
221,221_4_33,24,13,73.23076923,3,60000,0.0625,m2
221,221_4_35,24,13,109.6923077,3,60000,0.0625,m2
221,221_4_37,19,14,17.28571429,3,60000,0.0625,m2
221,221_4_51,18,14,121.8571429,3,60000,0.0625,m2
221,221_4_53,27,13,159.1538462,3,60000,0.0625,m2
221,221_4_55,24,13,151,3,60000,0.0625,m2
221,221_4_57,25,14,130,3,60000,0.0625,m2
221,221_4_71,14,13,107.8461538,3,60000,0.0625,m2
221,221_4_73,26,14,80.92857143,3,60000,0.0625,m2
221,221_4_75,24,14,92.42857143,3,60000,0.0625,m2
221,221_4_77,20,14,108.9285714,3,60000,0.0625,m2
221,221_5_11,34,14,67.07142857,3,60000,0.0625,m2
221,221_5_13,26,13,79,3,60000,0.0625,m2
221,221_5_15,24,13,100.6153846,3,60000,0.0625,m2
221,221_5_17,26,14,138.2142857,3,60000,0.0625,m2
221,221_5_31,29,14,49.64285714,3,60000,0.0625,m2
221,221_5_33,22,14,18.28571429,3,60000,0.0625,m2
221,221_5_35,25,14,83.78571429,3,60000,0.0625,m2
221,221_5_37,28,14,112.2142857,3,60000,0.0625,m2
221,221_5_51,28,14,76.78571429,3,60000,0.0625,m2
221,221_5_53,23,14,48.5,3,60000,0.0625,m2
221,221_5_55,28,14,15,3,60000,0.0625,m2
221,221_5_57,32,14,110.9285714,3,60000,0.0625,m2
221,221_5_71,31,14,53.64285714,3,60000,0.0625,m2
221,221_5_73,20,14,11.28571429,3,60000,0.0625,m2
221,221_5_75,27,14,23.21428571,3,60000,0.0625,m2
221,221_5_77,16,14,10.85714286,3,60000,0.0625,m2
221,221_6_11,29,14,24.14285714,3,60000,0.0625,m2
221,221_6_13,24,14,9.571428571,3,60000,0.0625,m2
221,221_6_15,20,12,13.41666667,3,60000,0.0625,m2
221,221_6_17,26,14,20.07142857,3,60000,0.0625,m2
221,221_6_31,28,13,58.61538462,3,60000,0.0625,m2
221,221_6_33,26,14,48.42857143,3,60000,0.0625,m2
221,221_6_35,23,14,35.71428571,3,60000,0.0625,m2
221,221_6_37,35,14,44.78571429,3,60000,0.0625,m2
221,221_6_51,19,10,15.8,3,60000,0.0625,m2
221,221_6_53,26,13,25.92307692,3,60000,0.0625,m2
221,221_6_55,17,12,80.83333333,3,60000,0.0625,m2
221,221_6_57,31,14,144.0714286,3,60000,0.0625,m2
221,221_6_71,28,14,79.5,3,60000,0.0625,m2
221,221_6_73,29,14,61.35714286,3,60000,0.0625,m2
221,221_6_75,28,14,38.07142857,3,60000,0.0625,m2
221,221_6_77,28,14,47.35714286,3,60000,0.0625,m2
221,221_7_11,17,5,46.8,3,60000,0.0625,m2
221,221_7_13,22,14,12.92857143,3,60000,0.0625,m2
221,221_7_15,26,14,16.5,3,60000,0.0625,m2
221,221_7_17,28,12,118,3,60000,0.0625,m2
221,221_7_31,28,14,50.92857143,3,60000,0.0625,m2
221,221_7_33,24,11,41.09090909,3,60000,0.0625,m2
221,221_7_35,30,14,58.42857143,3,60000,0.0625,m2
221,221_7_37,17,14,60.28571429,3,60000,0.0625,m2
221,221_7_51,30,14,40.71428571,3,60000,0.0625,m2
221,221_7_53,23,9,20.55555556,3,60000,0.0625,m2
221,221_7_55,19,14,5.142857143,3,60000,0.0625,m2
221,221_7_57,22,14,111.2142857,3,60000,0.0625,m2
221,221_7_71,18,14,6.5,3,60000,0.0625,m2
221,221_7_73,20,13,7.307692308,3,60000,0.0625,m2
221,221_7_75,22,8,103.625,3,60000,0.0625,m2
221,221_7_77,26,12,68.41666667,3,60000,0.0625,m2
221,221_8_11,29,14,111.3571429,3,60000,0.0625,m2
221,221_8_13,34,14,138.4285714,3,60000,0.0625,m2
221,221_8_15,27,14,124.7857143,3,60000,0.0625,m2
221,221_8_17,24,13,101.3846154,3,60000,0.0625,m2
221,221_8_31,26,14,90.21428571,3,60000,0.0625,m2
221,221_8_33,26,14,81.21428571,3,60000,0.0625,m2
221,221_8_35,26,14,126.2857143,3,60000,0.0625,m2
221,221_8_37,24,13,96.84615385,3,60000,0.0625,m2
221,221_8_51,26,14,91.78571429,3,60000,0.0625,m2
221,221_8_53,22,14,74.71428571,3,60000,0.0625,m2
221,221_8_55,18,14,54.64285714,3,60000,0.0625,m2
221,221_8_57,20,13,73.84615385,3,60000,0.0625,m2
221,221_8_71,26,14,119.2142857,3,60000,0.0625,m2
221,221_8_73,23,14,73.14285714,3,60000,0.0625,m2
221,221_8_75,21,13,116.1538462,3,60000,0.0625,m2
221,221_8_77,25,14,59.35714286,3,60000,0.0625,m2
221,221_9_11,31,14,147.7142857,3,60000,0.0625,m2
221,221_9_13,30,14,78.71428571,3,60000,0.0625,m2
221,221_9_15,26,14,136.8571429,3,60000,0.0625,m2
221,221_9_17,27,13,52.69230769,3,60000,0.0625,m2
221,221_9_31,27,14,89.71428571,3,60000,0.0625,m2
