"stateroute","Species","Mean.Temp","Mean.Precip","Mean.Elev","Mean.EVI","SD.Temp","SD.Precip","SD.Elev","SD.EVI","Longi","Lati","sum.EVI","elev.mean","mat","ap.mean","MainCompAOU","FocalAbundance","FocalOcc","FocalSciName","AllCompSum","MainCompSum","CompOcc","AOU","nroutes","comp_scaled","zTemp","zPrecip","zElev","zEVI","FocalOcc_scale","occ_logit","counter","numyears","sp_success","sp_fail","sp_success_abun","sp_fail_abun"
63003,6630,14.9454668470907,1230.13199750336,145.725024556574,0.504291651971583,2.71071654092185,153.867491184103,109.440675800293,0.0878047021745254,-77.87,34.13,0.1596225,9.65646333505447,17.3,1371.97677792445,6370,1,0.387096774193548,"Setophaga dominica",12.2666666666667,1,0.290322580645161,6630,85,0.5,0.868601758009201,0.921863217041533,-1.24330885410299,-3.92540653786969,0.388225806451613,-0.454776103905829,1,5,"1.93548387096774","3.06451612903226","5","0"
63003,4060,12.2805364940736,1057.87351845199,253.009213490423,0.491697835810979,4.0745512638366,256.507435603172,248.659990983177,0.0944791401895781,-77.87,34.13,0.1596225,9.65646333505447,17.3,1371.97677792445,4120,3.25,0.870967741935484,"Melanerpes erythrocephalus",9.85714285714286,1.85714285714286,0.967741935483871,4060,203,0.363636363636364,1.23190584211722,1.22453861321351,-0.97865663548517,-3.51480057020682,0.867258064516129,1.87692967613261,1,5,"4.35483870967742","0.64516129032258","16.25","-11.25"
63003,7030,12.9620777891505,990.526131026714,485.143224481277,0.441820214246674,3.69247445775673,348.549351737934,623.855794630392,0.144807179762069,-77.87,34.13,0.1596225,9.65646333505447,17.3,1371.97677792445,6220,59.2666666666667,1,"Mimus polyglottos",15.4166666666667,0,0.032258064516129,7030,244,0,1.17480087146897,1.09439494004436,-0.762174151845343,-1.94878261361314,0.995,5.29330482472449,1,5,"5","0","296.333333333333","-291.333333333333"
63003,6370,15.0011666666667,1234.07487591239,124.746427569376,0.49939316711,2.900402707441,159.535513897826,120.229526893703,0.0816296172782766,-77.87,34.13,0.1596225,9.65646333505447,17.3,1371.97677792445,6630,1,0.290322580645161,"Protonotaria citrea",12.2666666666667,1,0.387096774193548,6370,71,0.5,0.792591086553485,0.86439626289341,-0.957252076156587,-4.16234546282039,0.292419354838709,-0.883662690411365,1,5,"1.4516129032258","3.54838709677419","5","0"
63003,6390,11.8120390455531,1150.12079092376,265.947589272851,0.536888401090022,2.7828652788546,140.975218397171,189.865875149231,0.0736578408962969,-77.87,34.13,0.1596225,9.65646333505447,17.3,1371.97677792445,6810,1,0.0967741935483871,"Helmitheros vermivorum",15.3916666666667,1,0.483870967741935,6390,90,0.5,1.97205412570516,1.57372330770682,-1.3498535518105,-5.12187021095521,0.100806451612903,-2.18829594659192,1,5,"0.483870967741935","4.51612903225806","5","0"
63004,4060,12.2805364940736,1057.87351845199,253.009213490423,0.491697835810979,4.0745512638366,256.507435603172,248.659990983177,0.0944791401895781,-78.07,34.53,0.5007575,15.2106864715343,16.8,1327.51101758013,4120,2.2,0.580645161290323,"Melanerpes erythrocephalus",15.1111111111111,1.77777777777778,0.516129032258065,4060,203,0.446927374301676,1.10919294255507,1.05118784761188,-0.956320017863175,0.0958906290938061,0.57983870967742,0.322111315967681,1,7,"4.06451612903226","2.93548387096774","15.4","-8.4"
63004,6380,15.786328125,1297.22717143308,212.047520299487,0.509414939914063,2.73934452474403,118.88161584014,241.875041420395,0.0817197835098949,-78.07,34.53,0.5007575,15.2106864715343,16.8,1327.51101758013,6770,1,0.161290322580645,"Limnothlypis swainsonii",1.33333333333333,0,0.032258064516129,6380,26,0,0.37004176212363,0.254739523289906,-0.813795556052586,-0.105940563499098,0.164677419354839,-1.62382944825923,1,7,"1.12903225806451","5.87096774193548","7","0"
63004,6840,11.76640625,1155.43304029178,290.228833971837,0.538584631855824,3.86791707862212,176.166886985157,198.057098822173,0.0672792222937143,-78.07,34.53,0.5007575,15.2106864715343,16.8,1327.51101758013,6810,1.16666666666667,0.580645161290323,"Setophaga citrina",2.97142857142857,1.57142857142857,0.709677419354839,6840,133,0.573913043478261,1.30137064670299,0.976789567172451,-1.38858010712977,-0.562240920245565,0.57983870967742,0.322111315967681,1,7,"4.06451612903226","2.93548387096774","8.16666666666667","-1.16666666666667"
63004,6630,14.9454668470907,1230.13199750336,145.725024556574,0.504291651971583,2.71071654092185,153.867491184103,109.440675800293,0.0878047021745254,-78.07,34.53,0.5007575,15.2106864715343,16.8,1327.51101758013,6370,1.81818181818182,0.709677419354839,"Setophaga dominica",9.08571428571429,2.8,0.935483870967742,6630,85,0.606299212598425,0.684148683535408,0.632875855239965,-1.1925578595951,-0.0402501447423462,0.707580645161291,0.883662690411364,1,7,"4.96774193548387","2.03225806451613","12.7272727272727","-5.72727272727273"
63004,7030,12.9620777891505,990.526131026714,485.143224481277,0.441820214246674,3.69247445775673,348.549351737934,623.855794630392,0.144807179762069,-78.07,34.53,0.5007575,15.2106864715343,16.8,1327.51101758013,6220,18.7333333333333,1,"Mimus polyglottos",5.52380952380952,1.66666666666667,0.258064516129032,7030,244,0.0816993464052288,1.03939032070683,0.96682115423008,-0.753271095747627,0.407005273151273,0.995,5.29330482472449,1,7,"7","0","131.133333333333","-124.133333333333"
63004,6370,15.0011666666667,1234.07487591239,124.746427569376,0.49939316711,2.900402707441,159.535513897826,120.229526893703,0.0816296172782766,-78.07,34.53,0.5007575,15.2106864715343,16.8,1327.51101758013,6630,2.8,0.935483870967742,"Protonotaria citrea",8.1038961038961,1.81818181818182,0.709677419354839,6370,71,0.393700787401575,0.620201232304195,0.585676125552718,-0.911055245145263,0.0167136994572565,0.931129032258065,2.60416314183231,1,7,"6.54838709677419","0.451612903225806","19.6","-12.6"
63004,4650,12.0347976878613,1136.55609470175,259.152362623747,0.530623416579191,3.42308912293353,165.015450358256,187.237867909351,0.0730746165725998,-78.07,34.53,0.5007575,15.2106864715343,16.8,1327.51101758013,4610,2.5,0.967741935483871,"Empidonax virescens",2.38461538461538,2.38461538461538,0.870967741935484,4650,181,0.488188976377953,1.39207661296736,1.15719420492933,-1.30284369757038,-0.408704389841292,0.963064516129032,3.26094769299275,1,7,"6.7741935483871","0.225806451612903","17.5","-10.5"
63010,6360,8.88828259620908,1060.57705288022,311.914491098091,0.5308923901861,4.10994315514026,193.040410463228,172.705998011542,0.0684363941266911,-77.44,35.96,0.5270725,25.2562928362942,15.3,1186.06162991607,6710,1.33333333333333,0.1,"Mniotilta varia",19.3666666666667,11.0666666666667,0.775,6360,137,0.89247311827957,1.5600501422439,0.650043049197466,-1.65980453233963,-0.0558166489460035,0.104,-2.15354951383356,1,11,"1.1","9.9","14.6666666666667","-3.66666666666667"
63010,6370,15.0011666666667,1234.07487591239,124.746427569376,0.49939316711,2.900402707441,159.535513897826,120.229526893703,0.0816296172782766,-77.44,35.96,0.5270725,25.2562928362942,15.3,1186.06162991607,6630,6.8,0.925,"Protonotaria citrea",13.9,1.5,0.575,6370,71,0.180722891566265,0.103031669556326,-0.300956475603729,-0.827501673703188,0.339084437890243,0.92075,2.45258114256779,1,11,"10.175","0.825","74.8","-63.8"
63010,7030,12.9620777891505,990.526131026714,485.143224481277,0.441820214246674,3.69247445775673,348.549351737934,623.855794630392,0.144807179762069,-77.44,35.96,0.5270725,25.2562928362942,15.3,1186.06162991607,6220,32.9333333333333,1,"Mimus polyglottos",16.1333333333333,2,0.4,7030,244,0.0572519083969466,0.633158668420385,0.560998027723701,-0.737168646349507,0.588729687943674,0.995,5.29330482472449,1,11,"11","0","362.266666666667","-351.266666666667"
63010,6760,12.3239536954586,1159.1814690643,274.004749477768,0.538262090818344,2.85176957378288,152.103152035274,196.175236848893,0.0723244890329504,-77.44,35.96,0.5270725,25.2562928362942,15.3,1186.06162991607,6770,3.93333333333333,0.6,"Parkesia motacilla",12.1575757575758,2.09090909090909,0.6,6760,109,0.347082494969819,1.04357881222278,0.176723233490524,-1.26799111160537,-0.154713721008742,0.599,0.40130017080888,1,11,"6.6","4.4","43.2666666666667","-32.2666666666667"
63010,4060,12.2805364940736,1057.87351845199,253.009213490423,0.491697835810979,4.0745512638366,256.507435603172,248.659990983177,0.0944791401895781,-77.44,35.96,0.5270725,25.2562928362942,15.3,1186.06162991607,4120,1,0.5,"Melanerpes erythrocephalus",15.7285714285714,2.92857142857143,0.85,4060,203,0.745454545454545,0.741054243868628,0.499744232219426,-0.915921052492668,0.374417719276861,0.5,0,1,11,"5.5","5.5","11","0"
63010,4650,12.0347976878613,1136.55609470175,259.152362623747,0.530623416579191,3.42308912293353,165.015450358256,187.237867909351,0.0730746165725998,-77.44,35.96,0.5270725,25.2562928362942,15.3,1186.06162991607,4610,11.4,0.625,"Empidonax virescens",11,11,0.825,4650,181,0.491071428571429,0.953875927524933,0.300005454682207,-1.24919212336198,-0.0485930237576117,0.62375,0.505495831002643,1,11,"6.875","4.125","125.4","-114.4"
63010,6390,11.8120390455531,1150.12079092376,265.947589272851,0.536888401090022,2.7828652788546,140.975218397171,189.865875149231,0.0736578408962969,-77.44,35.96,0.5270725,25.2562928362942,15.3,1186.06162991607,6810,1.25,0.15,"Helmitheros vermivorum",49.4857142857143,27.1333333333333,0.975,6390,90,0.955960070463887,1.25337039523612,0.254944375337307,-1.26769118593522,-0.133263491986433,0.1535,-1.70740963454594,1,11,"1.65","9.35","13.75","-2.75"
63010,6770,12.7546273546274,1165.85977769524,250.320745223161,0.52935491456593,2.78976266036836,151.144515231458,191.197716479853,0.0726149361663123,-77.44,35.96,0.5270725,25.2562928362942,15.3,1186.06162991607,6760,2.09090909090909,0.6,"Geothlypis formosus",14,3.93333333333333,0.6,6770,129,0.652917505030181,0.912397560384781,0.133659181677196,-1.17712939532195,-0.0314317506346352,0.599,0.40130017080888,1,11,"6.6","4.4","23","-12"
63010,5460,10.1200779727096,907.036399445553,452.102140431721,0.468837508555068,3.37565875886854,281.455883394167,443.865936842096,0.125114075506254,-77.44,35.96,0.5270725,25.2562928362942,15.3,1186.06162991607,5600,3.33333333333333,0.375,NA,29.6,29.6,0.875,5460,211,0.898785425101215,1.5344921976138,0.991364000303216,-0.961654887582139,0.46545515529962,0.37625,-0.505495831002643,1,11,"4.125","6.875","36.6666666666667","-25.6666666666667"
63010,6630,14.9454668470907,1230.13199750336,145.725024556574,0.504291651971583,2.71071654092185,153.867491184103,109.440675800293,0.0878047021745254,-77.44,35.96,0.5270725,25.2562928362942,15.3,1186.06162991607,6370,1.5,0.575,"Setophaga dominica",19.2,6.8,0.925,6630,85,0.819277108433735,0.130789460114029,-0.286417665279033,-1.1007674325779,0.259449066669988,0.57425,0.29921252202641,1,11,"6.325","4.675","16.5","-5.5"
63010,6840,11.76640625,1155.43304029178,290.228833971837,0.538584631855824,3.86791707862212,176.166886985157,198.057098822173,0.0672792222937143,-77.44,35.96,0.5270725,25.2562928362942,15.3,1186.06162991607,6810,4.14285714285714,0.9,"Setophaga citrina",32.2761904761905,27.1333333333333,0.975,6840,133,0.867539585870889,0.913565021734847,0.17386121846423,-1.33785934819459,-0.17110976410468,0.896,2.15354951383356,1,11,"9.9","1.1","45.5714285714286","-34.5714285714286"
63011,7030,12.9620777891505,990.526131026714,485.143224481277,0.441820214246674,3.69247445775673,348.549351737934,623.855794630392,0.144807179762069,-77.71,35.28,0.5078375,27.1807362279544,16,1276.62921580039,6220,48.8666666666667,1,"Mimus polyglottos",12.1575757575758,2.09090909090909,0.714285714285714,7030,244,0.0410323501427212,0.822733439487391,0.82083952630269,-0.734083889570418,0.455897876485121,0.995,5.29330482472449,1,9,"9","0","439.8","-430.8"
63011,6370,15.0011666666667,1234.07487591239,124.746427569376,0.49939316711,2.900402707441,159.535513897826,120.229526893703,0.0816296172782766,-77.71,35.28,0.5078375,27.1807362279544,16,1276.62921580039,6630,4.53333333333333,0.857142857142857,"Protonotaria citrea",5.81818181818182,1,0.228571428571429,6370,71,0.180722891566265,0.344377465505331,0.266738977725388,-0.811495261290357,0.103446924922032,0.853571428571428,1.7628914852272,1,9,"7.71428571428571","1.28571428571429","40.8","-31.8"
63011,4650,12.0347976878613,1136.55609470175,259.152362623747,0.530623416579191,3.42308912293353,165.015450358256,187.237867909351,0.0730746165725998,-77.71,35.28,0.5078375,27.1807362279544,16,1276.62921580039,4610,1.92857142857143,0.828571428571429,"Empidonax virescens",6,6,1,4650,181,0.756756756756757,1.1583695807314,0.848848521726497,-1.23891405614648,-0.311817121292082,0.825285714285715,1.5525776600941,1,9,"7.45714285714286","1.54285714285714","17.3571428571429","-8.35714285714286"
63011,6380,15.786328125,1297.22717143308,212.047520299487,0.509414939914063,2.73934452474403,118.88161584014,241.875041420395,0.0817197835098949,-77.71,35.28,0.5078375,27.1807362279544,16,1276.62921580039,6770,2,0.0571428571428571,"Limnothlypis swainsonii",3.92307692307692,0,0.0571428571428571,6380,26,0,0.0780010959081407,-0.173264431906672,-0.76430698672304,-0.0193030358905864,0.0615714285714285,-2.72400880278873,1,9,"0.514285714285714","8.48571428571429","18","-9"
63011,6630,14.9454668470907,1230.13199750336,145.725024556574,0.504291651971583,2.71071654092185,153.867491184103,109.440675800293,0.0878047021745254,-77.71,35.28,0.5078375,27.1807362279544,16,1276.62921580039,6370,1,0.228571428571429,"Setophaga dominica",9.35151515151515,4.53333333333333,0.857142857142857,6630,85,0.819277108433735,0.389023764377339,0.302190007383645,-1.083183080347,0.0403833501008741,0.231285714285715,-1.20106555581178,1,9,"2.05714285714286","6.94285714285714","9","0"
63011,4060,12.2805364940736,1057.87351845199,253.009213490423,0.491697835810979,4.0745512638366,256.507435603172,248.659990983177,0.0944791401895781,-77.71,35.28,0.5078375,27.1807362279544,16,1276.62921580039,4120,2.5,0.542857142857143,"Melanerpes erythrocephalus",14.4916666666667,1.625,0.771428571428571,4060,203,0.393939393939394,0.912852303255633,0.85282400034136,-0.908181796233343,0.17082780555195,0.542428571428572,0.170123410622645,1,9,"4.88571428571429","4.11428571428571","22.5","-13.5"
63011,6390,11.8120390455531,1150.12079092376,265.947589272851,0.536888401090022,2.7828652788546,140.975218397171,189.865875149231,0.0736578408962969,-77.71,35.28,0.5078375,27.1807362279544,16,1276.62921580039,6810,1.71428571428571,0.2,"Helmitheros vermivorum",19.5714285714286,8.57142857142857,0.971428571428571,6390,90,0.833333333333333,1.50490970090028,0.897380591532149,-1.25755538143561,-0.394403375615129,0.203,-1.36764869974843,1,9,"1.8","7.2","15.4285714285714","-6.42857142857143"
63011,6840,11.76640625,1155.43304029178,290.228833971837,0.538584631855824,3.86791707862212,176.166886985157,198.057098822173,0.0672792222937143,-77.71,35.28,0.5078375,27.1807362279544,16,1276.62921580039,6810,1,0.171428571428571,"Setophaga citrina",11.7532467532468,8.57142857142857,0.971428571428571,6840,133,0.895522388059702,1.09454098005331,0.687962292929778,-1.3281427391808,-0.457007837004923,0.174714285714285,-1.5525776600941,1,9,"1.54285714285714","7.45714285714286","9","0"
63011,6760,12.3239536954586,1159.1814690643,274.004749477768,0.538262090818344,2.85176957378288,152.103152035274,196.175236848893,0.0723244890329504,-77.71,35.28,0.5078375,27.1807362279544,16,1276.62921580039,6770,2,0.171428571428571,"Parkesia motacilla",3.92307692307692,0,0.0571428571428571,6760,109,0,1.28904043942973,0.772158532972791,-1.25818129349289,-0.420667898593553,0.174714285714285,-1.5525776600941,1,9,"1.54285714285714","7.45714285714286","18","-9"
63024,6770,12.7546273546274,1165.85977769524,250.320745223161,0.52935491456593,2.78976266036836,151.144515231458,191.197716479853,0.0726149361663123,-77.97,36.25,0.5671525,75.3823742136832,14.8,1136.90165206685,6760,2,0.447368421052632,"Geothlypis formosus",21.5047619047619,1.57142857142857,0.763157894736842,6770,129,0.44,0.733170844398131,-0.191592302135749,-0.914960566633711,0.520520810587803,0.447894736842106,-0.209180479822921,1,11,"4.92105263157895","6.07894736842105","22","-11"
63024,4060,12.2805364940736,1057.87351845199,253.009213490423,0.491697835810979,4.0745512638366,256.507435603172,248.659990983177,0.0944791401895781,-77.97,36.25,0.5671525,75.3823742136832,14.8,1136.90165206685,4120,1.22222222222222,0.552631578947368,"Melanerpes erythrocephalus",12.6333333333333,3.5,0.973684210526316,4060,203,0.741176470588235,0.61834134430648,0.308092954221884,-0.714336225037333,0.79863834532804,0.552105263157894,0.209180479822921,1,11,"6.07894736842105","4.92105263157895","13.4444444444444","-2.44444444444445"
63024,5460,10.1200779727096,907.036399445553,452.102140431721,0.468837508555068,3.37565875886854,281.455883394167,443.865936842096,0.125114075506254,-77.97,36.25,0.5671525,75.3823742136832,14.8,1136.90165206685,5600,1,0.289473684210526,"Ammodramus savannarum",32.4666666666667,32.4666666666667,1,5460,211,0.970119521912351,1.38637296053558,0.816700826606564,-0.848724209156998,0.785802804737324,0.291578947368421,-0.887727823457391,1,11,"3.18421052631579","7.81578947368421","11","0"
63024,6360,8.88828259620908,1060.57705288022,311.914491098091,0.5308923901861,4.10994315514026,193.040410463228,172.705998011542,0.0684363941266911,-77.97,36.25,0.5671525,75.3823742136832,14.8,1136.90165206685,6710,2.5,0.763157894736842,"Mniotilta varia",29.3333333333333,23.6666666666667,1,6360,137,0.904458598726115,1.43839395841697,0.395381459267908,-1.36956515470065,0.529836650171464,0.760526315789474,1.15556718159558,1,11,"8.39473684210526","2.60526315789474","27.5","-16.5"
63024,6370,15.0011666666667,1234.07487591239,124.746427569376,0.49939316711,2.900402707441,159.535513897826,120.229526893703,0.0816296172782766,-77.97,36.25,0.5671525,75.3823742136832,14.8,1136.90165206685,6630,1.33333333333333,0.131578947368421,NA,30.5,4.33333333333333,0.789473684210526,6370,71,0.764705882352941,-0.0693581846929639,-0.609100892154794,-0.410581781622882,0.830082697300998,0.135263157894737,-1.85520303314205,1,11,"1.44736842105263","9.55263157894737","14.6666666666667","-3.66666666666667"
63024,6630,14.9454668470907,1230.13199750336,145.725024556574,0.504291651971583,2.71071654092185,153.867491184103,109.440675800293,0.0878047021745254,-77.97,36.25,0.5671525,75.3823742136832,14.8,1136.90165206685,6370,4.33333333333333,0.789473684210526,"Setophaga dominica",27.5,1.33333333333333,0.131578947368421,6630,85,0.235294117647059,-0.0536636143597639,-0.605913209600347,-0.642746856491011,0.715916647646855,0.786578947368421,1.30442610816852,1,11,"8.68421052631579","2.31578947368421","47.6666666666667","-36.6666666666667"
63024,6760,12.3239536954586,1159.1814690643,274.004749477768,0.538262090818344,2.85176957378288,152.103152035274,196.175236848893,0.0723244890329504,-77.97,36.25,0.5671525,75.3823742136832,14.8,1136.90165206685,6770,1.57142857142857,0.763157894736842,"Parkesia motacilla",21.9333333333333,2,0.447368421052632,6760,109,0.56,0.868249078503535,-0.146478338544087,-1.01247424728269,0.399455420535277,0.760526315789474,1.15556718159558,1,11,"8.39473684210526","2.60526315789474","17.2857142857143","-6.28571428571429"
63024,6840,11.76640625,1155.43304029178,290.228833971837,0.538584631855824,3.86791707862212,176.166886985157,198.057098822173,0.0672792222937143,-77.97,36.25,0.5671525,75.3823742136832,14.8,1136.90165206685,6810,9.66666666666667,1,"Setophaga citrina",32.1333333333333,15.6666666666667,1,6840,133,0.618421052631579,0.7842964800788,-0.105192233013072,-1.08477030631988,0.424616503732165,0.995,5.29330482472449,1,11,"11","0","106.333333333333","-95.3333333333333"
63024,7030,12.9620777891505,990.526131026714,485.143224481277,0.441820214246674,3.69247445775673,348.549351737934,623.855794630392,0.144807179762069,-77.97,36.25,0.5671525,75.3823742136832,14.8,1136.90165206685,6220,20.4666666666667,1,"Mimus polyglottos",15.8666666666667,0,0.131578947368421,7030,244,0,0.497748117658238,0.419956371487363,-0.656819819250631,0.865511544104776,0.995,5.29330482472449,1,11,"11","0","225.133333333333","-214.133333333333"
63024,6380,15.786328125,1297.22717143308,212.047520299487,0.509414939914063,2.73934452474403,118.88161584014,241.875041420395,0.0817197835098949,-77.97,36.25,0.5671525,75.3823742136832,14.8,1136.90165206685,6770,1,0.0263157894736842,"Limnothlypis swainsonii",22.5047619047619,2,0.447368421052632,6380,26,0.666666666666667,-0.360059903415093,-1.34861490763903,-0.565023763027582,0.70653099660924,0.0310526315789474,-3.44052673732736,1,11,"0.289473684210526","10.7105263157895","11","0"
63024,4650,12.0347976878613,1136.55609470175,259.152362623747,0.530623416579191,3.42308912293353,165.015450358256,187.237867909351,0.0730746165725998,-77.97,36.25,0.5671525,75.3823742136832,14.8,1136.90165206685,4610,6.66666666666667,1,"Empidonax virescens",10.1333333333333,10.1333333333333,1,4650,181,0.603174603174603,0.807809032377456,0.00209409097358856,-0.98147874926152,0.499887445656556,0.995,5.29330482472449,1,11,"11","0","73.3333333333333","-62.3333333333333"
63030,6360,8.88828259620908,1060.57705288022,311.914491098091,0.5308923901861,4.10994315514026,193.040410463228,172.705998011542,0.0684363941266911,-83.21,35.31,0.571825,997.976234727332,11.9,1725.04667088328,6710,2.8,0.793103448275862,"Mniotilta varia",1,0,0,6360,137,0,0.732788092220741,3.44212704691504,3.97242569180135,0.598111726022921,0.790172413793103,1.3259649915216,1,10,"7.93103448275862","2.06896551724138","28","-18"
63030,4650,12.0347976878613,1136.55609470175,259.152362623747,0.530623416579191,3.42308912293353,165.015450358256,187.237867909351,0.0730746165725998,-83.21,35.31,0.571825,997.976234727332,11.9,1725.04667088328,4610,1.84615384615385,0.931034482758621,"Empidonax virescens",1.625,1.625,0.758620689655172,4650,181,0.46814404432133,-0.0393789594779091,3.56627561179203,3.94591051667646,0.563828937506301,0.926724137931035,2.53742468407145,1,10,"9.31034482758621","0.68965517241379","18.4615384615385","-8.46153846153846"
63030,6760,12.3239536954586,1159.1814690643,274.004749477768,0.538262090818344,2.85176957378288,152.103152035274,196.175236848893,0.0723244890329504,-83.21,35.31,0.571825,997.976234727332,11.9,1725.04667088328,6770,1,0.103448275862069,"Parkesia motacilla",4.30769230769231,1,0.379310344827586,6760,109,0.5,-0.148663377068091,3.72027268499837,3.69043257894581,0.464060094034889,0.107413793103448,-2.11743449811445,1,10,"1.03448275862069","8.96551724137931","10","0"
63030,7260,6.76161081716637,1009.10759346113,795.649999779924,0.464789915741329,2.81791361976332,374.827767156122,728.055738151094,0.122601719701033,-83.21,35.31,0.571825,997.976234727332,11.9,1725.04667088328,7280,1.25,0.172413793103448,NA,0,0,0.0689655172413793,7260,101,0,1.82347292223429,1.91004813451815,0.277899375480809,0.87303085568195,0.175689655172414,-1.54582797540338,1,10,"1.72413793103448","8.27586206896552","12.5","-2.5"
63030,6840,11.76640625,1155.43304029178,290.228833971837,0.538584631855824,3.86791707862212,176.166886985157,198.057098822173,0.0672792222937143,-83.21,35.31,0.571825,997.976234727332,11.9,1725.04667088328,6810,6.53333333333333,1,"Setophaga citrina",1.33333333333333,1.33333333333333,0.620689655172414,6840,133,0.169491525423729,0.0345389384737254,3.23337512707193,3.5734513176473,0.494065879642038,0.995,5.29330482472449,1,10,"10","0","65.3333333333333","-55.3333333333333"
63030,7222,6.9187458305537,1070.27801200062,498.364886863573,0.507337700236157,2.49216170985989,337.122865819645,343.472489599264,0.0845662062323356,-83.21,35.31,0.571825,997.976234727332,11.9,1725.04667088328,7210,1,0.0344827586206897,NA,3.78571428571429,3.78571428571429,0.931034482758621,7222,92,0.791044776119403,1.99876843855624,1.9422255956763,1.45458912428959,0.762565836129285,0.0391379310344828,-3.20073877008813,1,10,"0.344827586206897","9.6551724137931","10","0"
63030,5660,6.95013713658804,953.47458717916,844.367026753524,0.445879331621503,3.03500592390388,397.236714122498,722.497221025658,0.133661255690608,-83.21,35.31,0.571825,997.976234727332,11.9,1725.04667088328,5420,6.6,1,"Junco hyemalis",25.6666666666667,0,0,5660,105,0,1.63092362503366,1.94234836880205,0.21260871807333,0.942275064885138,0.995,5.29330482472449,1,10,"10","0","66","-56"
63030,6540,6.64171717171717,1060.70023553804,410.790253391232,0.545460434209091,1.98570907400875,137.639439911004,158.597314018851,0.0650350126173173,-83.21,35.31,0.571825,997.976234727332,11.9,1725.04667088328,6870,2,1,"Setophaga caerulescens",1.88888888888889,1.88888888888889,0.620689655172414,6540,62,0.485714285714286,2.64806305068013,4.82671562580318,3.7023702763737,0.40539033867872,0.995,5.29330482472449,1,10,"10","0","20","-10"
63030,6770,12.7546273546274,1165.85977769524,250.320745223161,0.52935491456593,2.78976266036836,151.144515231458,191.197716479853,0.0726149361663123,-83.21,35.31,0.571825,997.976234727332,11.9,1725.04667088328,6760,1,0.379310344827586,"Geothlypis formosus",4.30769230769231,1,0.103448275862069,6770,129,0.5,-0.306344108324437,3.69968365925632,3.91037876010907,0.584867076613549,0.38051724137931,-0.487353380856783,1,10,"3.79310344827586","6.20689655172414","10","0"
63030,7030,12.9620777891505,990.526131026714,485.143224481277,0.441820214246674,3.69247445775673,348.549351737934,623.855794630392,0.144807179762069,-83.21,35.31,0.571825,997.976234727332,11.9,1725.04667088328,6220,1.77777777777778,0.689655172413793,"Mimus polyglottos",8.7,0,0,7030,244,0,-0.287633076762215,2.10736452727312,0.822037744395541,0.897778590584636,0.687758620689655,0.789661394021993,1,10,"6.89655172413793","3.10344827586207","17.7777777777778","-7.77777777777778"
63119,6390,11.8120390455531,1150.12079092376,265.947589272851,0.536888401090022,2.7828652788546,140.975218397171,189.865875149231,0.0736578408962969,-81.64,35.82,0.547355,505.69059691591,14.2,1302.78015863513,6810,1.88888888888889,0.428571428571429,"Helmitheros vermivorum",11.4188034188034,2.38461538461538,0.714285714285714,6390,90,0.558,0.858094343478143,1.08288087400779,1.26269666655277,0.142097552448141,0.429285714285715,-0.284766011231065,1,5,"2.14285714285715","2.85714285714285","9.44444444444444","-4.44444444444444"
63119,4650,12.0347976878613,1136.55609470175,259.152362623747,0.530623416579191,3.42308912293353,165.015450358256,187.237867909351,0.0730746165725998,-81.64,35.82,0.547355,505.69059691591,14.2,1302.78015863513,4610,1,0.238095238095238,"Empidonax virescens",2.28571428571429,2.28571428571429,0.952380952380952,4650,181,0.695652173913043,0.632528758200484,1.00732424492675,1.31671139521586,0.228965736743708,0.240714285714286,-1.14876744798959,1,5,"1.19047619047619","3.80952380952381","5","0"
63119,7030,12.9620777891505,990.526131026714,485.143224481277,0.441820214246674,3.69247445775673,348.549351737934,623.855794630392,0.144807179762069,-81.64,35.82,0.547355,505.69059691591,14.2,1302.78015863513,6220,26.4666666666667,1,"Mimus polyglottos",8.24285714285714,0,0,7030,244,0,0.335255456743661,0.895867474868212,0.0329360929424514,0.728795256745759,0.995,5.29330482472449,1,5,"5","0","132.333333333333","-127.333333333333"
63119,5460,10.1200779727096,907.036399445553,452.102140431721,0.468837508555068,3.37565875886854,281.455883394167,443.865936842096,0.125114075506254,-81.64,35.82,0.547355,505.69059691591,14.2,1302.78015863513,5600,1.33333333333333,0.333333333333333,"Ammodramus savannarum",15.9333333333333,15.9333333333333,1,5460,211,0.922779922779923,1.20862987604173,1.40605964393842,0.120731175871359,0.627567211180864,0.335,-0.685656508830789,1,5,"1.66666666666666","3.33333333333333","6.66666666666667","-1.66666666666667"
63119,6840,11.76640625,1155.43304029178,290.228833971837,0.538584631855824,3.86791707862212,176.166886985157,198.057098822173,0.0672792222937143,-81.64,35.82,0.547355,505.69059691591,14.2,1302.78015863513,6810,1.11111111111111,0.476190476190476,"Setophaga citrina",4.92307692307692,2.38461538461538,0.714285714285714,6840,133,0.682151589242054,0.629174230091543,0.836406437469513,1.08787700226553,0.130357751549033,0.476428571428571,-0.0943556559710286,1,5,"2.38095238095238","2.61904761904762","5.55555555555556","-0.555555555555556"
