"Group","Kingdom","Phylum","Class","Order","Family","Genus","Species","Forma","AuthorComments","Author","SpeciesID","Carbon","Biovolume"
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","imbricata",NA,"10μm","Derek S.Harbour",339,405.759138553614,7853.98163397448
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","imbricata",NA,"10μm","Derek S.Harbour",339,935,23557.0303041228
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","imbricata",NA,"15μm","Derek S.Harbour",340,1560,46199.5376621608
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","imbricata",NA,"2μm","Derek S.Harbour",341,80.9927335387655,942.477796076938
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","imbricata",NA,"5μm","Derek S.Harbour",342,162.51013961838,2356.19449019234
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","imbricata",NA,"5μm","Derek S.Harbour",342,232.279910618121,3769.91118430776
"Coccolithophorid","Chromista","Haptophyta","Prymnesiophyceae","Coccolithales","Calcidiscaceae","Umbilicosphaera","hulburtiana",NA,NA,"Derek S.Harbour",343,12.7924614587461,65.4498469497871
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","imbricata",NA,"5μm","Derek S.Harbour",342,326,5888.75055237857
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","imbricata",NA,"5μm","Derek S.Harbour",342,405.759138553614,7853.98163397448
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","imbricata",NA,NA,"Derek S.Harbour",344,326,5888.75055237857
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","imbricata",NA,NA,"Derek S.Harbour",344,326.073023157628,5890.48622548086
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","imbricata",NA,NA,"Derek S.Harbour",344,687.149297037058,15707.9632679489
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","pungens",NA,"10μm","Derek S.Harbour",345,935.148245586536,23561.9449019235
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","pungens",NA,"25μm","Derek S.Harbour",346,3764.86386143526,147262.155637022
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","pungens",NA,"5μm","Derek S.Harbour",347,283.88152071485,4908.73852123405
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","pungens",NA,NA,"Derek S.Harbour",348,405.759138553614,7853.98163397448
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","robusta",NA,NA,"Derek S.Harbour",349,15220.9349645195,925486.677646163
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","robusta",NA,NA,"Derek S.Harbour",349,29607.5092765331,2221168.02635078
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","robusta",NA,NA,"Derek S.Harbour",349,30540,2313669.69881949
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","setigera",NA,"10μm","Derek S.Harbour",350,814.146792887546,19634.9540849362
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","setigera",NA,"25μm","Derek S.Harbour",351,2766,98154.6226100659
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","setigera",NA,"25μm","Derek S.Harbour",351,3277.71757356316,122718.463030852
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","setigera",NA,"2μm","Derek S.Harbour",352,70.5128567251103,785.398163397449
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","setigera",NA,"5μm","Derek S.Harbour",353,171,2519.47858654512
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","setigera",NA,NA,"Derek S.Harbour",354,202.22456190712,3141.59265358979
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","setigera",NA,NA,"Derek S.Harbour",354,283.88152071485,4908.73852123405
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","setigera",NA,NA,"Derek S.Harbour",354,80.9927335387655,942.477796076938
"Coccolithophorid","Chromista","Haptophyta","Prymnesiophyceae","Coccolithales","Calcidiscaceae","Umbilicosphaera",NA,NA,"sp. ","Derek S.Harbour",355,283.423629652566,1767.14586764426
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","simplex",NA,NA,"Derek S.Harbour",356,1022.71913227485,26507.1880146639
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","stolterfothii",NA,"120μ","Derek S.Harbour",357,863.186760604341,21205.7504117311
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","stolterfothii",NA,"60μm","Derek S.Harbour",358,275.209397866487,4712.38898038469
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","stolterfothii",NA," Large","Derek S.Harbour",359,1074.13337356764,28274.3338823082
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","stolterfothii",NA," Large","Derek S.Harbour",359,1379,39279.2790662105
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","stolterfothii",NA,NA,"Derek S.Harbour",360,142,1972.95074248395
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","stolterfothii",NA,NA,"Derek S.Harbour",360,1633.5676449133,49087.3852123405
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","stolterfothii",NA,NA,"Derek S.Harbour",360,232.279910618121,3769.91118430776
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","stolterfothii",NA,NA,"Derek S.Harbour",360,730.461331365204,17023.5051916397
"Ciliates","Chromista","Ciliophora","Litostomatea","Cyclotrichiida","Mesodiniidae","Mesodinium",NA,NA,"<30μm","Derek S.Harbour",361,283.423629652566,1767.14586764426
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","stolterfothii",NA,"Small","Derek S.Harbour",362,76.8553327247198,879.645943005142
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","striata",NA,NA,"Derek S.Harbour",363,489.494579316715,10053.0964914873
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","striata",NA,NA,"Derek S.Harbour",363,935.148245586536,23561.9449019235
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","styliformis",NA,NA,"Derek S.Harbour",364,18285.1137639938,1178097.24509617
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","styliformis",NA,NA,"Derek S.Harbour",364,27123,1979233.37289525
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","styliformis",NA,NA,"Derek S.Harbour",364,4967,212050.687186854
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","styliformis",NA,NA,"Derek S.Harbour",364,4967.12135432426,212057.504117312
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","styliformis",NA,NA,"Derek S.Harbour",364,8411.77344541974,424115.008234622
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Rhizosoleniales","Rhizosoleniaceae","Urosolenia","longiseta",NA,NA,"Derek S.Harbour",365,421.087332813316,8246.68071567322
"Coccolithophorid","Chromista","Haptophyta","Prymnesiophyceae","Coccolithales","Calcidiscaceae","Umbilicosphaera","sibogae",NA,NA,"Derek S.Harbour",366,2001.43109691114,14137.1669411541
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Striatellales","Striatellaceae","Grammatophora",NA,NA,"sp. ","Derek S.Harbour",367,400,7707.63324378775
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Striatellales","Striatellaceae","Striatella","unipunctata",NA,NA,"Derek S.Harbour",368,258.475767015953,4339.04862254808
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Tabellariales","Tabellariaceae","Tabellaria","fenestrata",NA,NA,"Derek S.Harbour",369,23,179.847765935022
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassionematales","Thalassionemataceae","Lioloma","delicatulum",NA,NA,"Derek S.Harbour",370,121,1598.32451593537
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassionematales","Thalassionemataceae","Lioloma","delicatulum",NA,NA,"Derek S.Harbour",370,132.436319800346,1800.00000000001
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassionematales","Thalassionemataceae","Lioloma","delicatulum",NA,NA,"Derek S.Harbour",370,42,397.202729487972
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassionematales","Thalassionemataceae","Lioloma","delicatulum",NA,NA,"Derek S.Harbour",370,71.5069723473871,800
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassionematales","Thalassionemataceae","Lioloma","elongatum",NA,NA,"Derek S.Harbour",371,559.986744622117,12000
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassionematales","Thalassionemataceae","Lioloma","pacificum",NA,NA,"Derek S.Harbour",372,559.986744622117,12000
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassionematales","Thalassionemataceae","Thalassionema","bacillare",NA,NA,"Derek S.Harbour",373,28.6391776690104,240
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassionematales","Thalassionemataceae","Thalassionema","frauenfeldii",NA,NA,"Derek S.Harbour",374,48.5001788823043,480.000000000001
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassionematales","Thalassionemataceae","Thalassionema","nitzschioides",NA,NA,"Derek S.Harbour",375,100,1243.76073472602
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassionematales","Thalassionemataceae","Thalassionema","nitzschioides",NA,NA,"Derek S.Harbour",375,14.7231250243272,100
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassionematales","Thalassionemataceae","Thalassionema","nitzschioides",NA,NA,"Derek S.Harbour",375,23,179.847765935022
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassionematales","Thalassionemataceae","Thalassionema","nitzschioides",NA,NA,"Derek S.Harbour",375,33.9322105846583,300
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassionematales","Thalassionemataceae","Thalassionema","nitzschioides",NA,NA,"Derek S.Harbour",375,34,300.788849777274
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassionematales","Thalassionemataceae","Thalassionema","nitzschioides",NA,NA,"Derek S.Harbour",375,9.84724787261565,58.9048622548086
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassionematales","Thalassionemataceae","Thalassiothrix","antarctica",NA,NA,"Derek S.Harbour",376,122,1615.72780297573
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassionematales","Thalassionemataceae","Thalassiothrix","antarctica",NA,NA,"Derek S.Harbour",376,391.783877524376,7500.00000000002
"Coccolithophorid","Chromista","Haptophyta","Prymnesiophyceae","Coccolithales","Coccolithaceae","Coccolithus","pelagicus","hyalinus",NA,"Derek S.Harbour",377,173.311308380346,1047.1975511966
"Coccolithophorid","Chromista","Haptophyta","Prymnesiophyceae","Coccolithales","Coccolithaceae","Coccolithus","pelagicus","hyalinus",NA,"Derek S.Harbour",377,233,1434.70171719047
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassionematales","Thalassionemataceae","Thalassiothrix","frauenfeldii",NA,NA,"Derek S.Harbour",378,33.9322105846583,300
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassionematales","Thalassionemataceae","Thalassiothrix","longissima",NA,NA,"Derek S.Harbour",379,121,1598.32451593537
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassionematales","Thalassionemataceae","Thalassiothrix","longissima",NA,NA,"Derek S.Harbour",379,122,1615.72780297573
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassionematales","Thalassionemataceae","Thalassiothrix","longissima",NA,NA,"Derek S.Harbour",379,450.012220052576,9000
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassiophysales","Catenulaceae","Amphora",NA,NA,"sp. ","Derek S.Harbour",380,192.284364438894,2939.99999999999
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassiosirales","Lauderiaceae","Lauderia","annulata",NA,NA,"Derek S.Harbour",381,1074.13337356764,28274.3338823082
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassiosirales","Lauderiaceae","Lauderia","annulata",NA,NA,"Derek S.Harbour",381,1484.8864620025,43295.0737572842
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassiosirales","Lauderiaceae","Lauderia","annulata",NA,NA,"Derek S.Harbour",381,342.465399678839,6283.18530717958
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassiosirales","Lauderiaceae","Lauderia","annulata",NA,NA,"Derek S.Harbour",381,466.064535123123,9424.77796076938
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassiosirales","Lauderiaceae","Lauderia","annulata",NA,NA,"Derek S.Harbour",381,579.961943648833,12566.3706143592
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassiosirales","Lauderiaceae","Lauderia","annulata",NA,NA,"Derek S.Harbour",381,634,14129.1958335566
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassiosirales","Skeletonemaceae","Detonula","pumila",NA,NA,"Derek S.Harbour",382,196.046927521483,3015.9289474462
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassiosirales","Skeletonemaceae","Detonula","pumila",NA,NA,"Derek S.Harbour",382,338,6175.61009966101
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassiosirales","Skeletonemaceae","Detonula","pumila",NA,NA,"Derek S.Harbour",382,481,9824.17642699471
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassiosirales","Skeletonemaceae","Skeletonema","costatum",NA,NA,"Derek S.Harbour",383,11.8793983840157,75.3982236861549
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassiosirales","Skeletonemaceae","Skeletonema","costatum",NA,NA,"Derek S.Harbour",383,16.9615889718386,120.469475486571
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassiosirales","Skeletonemaceae","Skeletonema","costatum",NA,NA,"Derek S.Harbour",383,30.5954014636363,261.79938779915
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassiosirales","Skeletonemaceae","Skeletonema","costatum",NA,NA,"Derek S.Harbour",383,31,266.364236039058
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassiosirales","Skeletonemaceae","Skeletonema","costatum",NA,NA,"Derek S.Harbour",383,38.5656321806985,355.028940492903
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassiosirales","Skeletonemaceae","Skeletonema","costatum",NA,NA,"Derek S.Harbour",383,6.67897503756779,35.3429173528852
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassiosirales","Skeletonemaceae","Skeletonema","costatum",NA,NA,"Derek S.Harbour",383,7.6,41.8912334282771
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassiosirales","Thalassiosiraceae","Planktoniella","sol",NA,NA,"Derek S.Harbour",384,137.160434918754,1884.95559215388
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassiosirales","Thalassiosiraceae","Planktoniella","sol",NA,NA,"Derek S.Harbour",384,316.11201792122,5654.86677646163
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassiosirales","Thalassiosiraceae","Porosira","glacialis",NA,NA,"Derek S.Harbour",385,1462,42419.1861953682
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassiosirales","Thalassiosiraceae","Porosira",NA,NA,"sp. ","Derek S.Harbour",386,2481.34705061802,85084.8010347236
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassiosirales","Thalassiosiraceae","Porosira","pseudodenticulata",NA,NA,"Derek S.Harbour",387,2481.34705061802,85084.8010347236
"Coccolithophorid","Chromista","Haptophyta","Prymnesiophyceae","Coccolithales","Coccolithaceae","Coccolithus","pelagicus",NA,NA,"Derek S.Harbour",388,130.716492430138,775.734624395008
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira","angulata",NA,NA,"Derek S.Harbour",389,178,2656.05366213118
"Coccolithophorid","Chromista","Haptophyta","Prymnesiophyceae","Coccolithales","Coccolithaceae","Coccolithus","pelagicus",NA,NA,"Derek S.Harbour",388,233,1434.70171719047
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira","angulata",NA,NA,"Derek S.Harbour",389,700,16095.628787606
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira","anguste-lineata",NA,"40μm","Derek S.Harbour",390,579.961943648833,12566.3706143592
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira","anguste-lineata",NA,NA,"Derek S.Harbour",391,500,10337.9449745302
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira","anguste-lineata",NA,NA,"Derek S.Harbour",391,543.787830525666,11545.3530019425
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira","anguste-lineata",NA,NA,"Derek S.Harbour",391,581,12595.9739312446
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira","antarctica",NA,NA,"Derek S.Harbour",392,70.5128567251103,785.398163397449
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira","eccentrica",NA,NA,"Derek S.Harbour",393,1462,42419.1861953682
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira","eccentrica",NA,NA,"Derek S.Harbour",393,640.288406040592,14313.8815279185
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira","eccentrica",NA,NA,"Derek S.Harbour",393,789.275920747849,18849.5559215387
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira","gracilis",NA,NA,"Derek S.Harbour",394,130.595142497652,1767.14586764427
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira","gravida",NA,"15μm","Derek S.Harbour",395,130.595142497652,1767.14586764427
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira","gravida",NA,"15μm","Derek S.Harbour",395,131,1774.35771216732
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira","gravida",NA,"25μm","Derek S.Harbour",396,386.337157289724,7363.10778185108
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira","gravida",NA,"30μm","Derek S.Harbour",397,342.465399678839,6283.18530717958
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira","gravida",NA,"30μm","Derek S.Harbour",397,510,10610.8513809782
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira","gravida",NA,"40μm","Derek S.Harbour",398,580,12567.4556110673
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira","gravida",NA,NA,"Derek S.Harbour",399,331,6007.87716211109
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira","gravida",NA,NA,"Derek S.Harbour",399,509.708614858427,10602.8752058655
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira","gravida",NA,NA,"Derek S.Harbour",399,510,10610.8513809782
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira","gravida",NA,NA,"Derek S.Harbour",399,640,14305.3986806281
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira","gravida",NA,NA,"Derek S.Harbour",399,640.288406040592,14313.8815279185
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira","hyalina",NA,NA,"Derek S.Harbour",400,1462,42419.1861953682
"Coccolithophorid","Chromista","Haptophyta","Prymnesiophyceae","Coccosphaerales","Braarudosphaeraceae","Braarudosphaera","bigelowii",NA,NA,"Derek S.Harbour",401,340,2144.67036148247
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira",NA,NA,"10μm","Derek S.Harbour",402,42,397.202729487972
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira",NA,NA,"20μm","Derek S.Harbour",403,202,3137.00318616251
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira",NA,NA,"2μm","Derek S.Harbour",404,1,2.90507865051086
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira",NA,NA,"2μm","Derek S.Harbour",404,1.06128958734598,3.14159265358977
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira",NA,NA,"30μm","Derek S.Harbour",405,509.708614858427,10602.8752058655
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira",NA,NA,"30μm","Derek S.Harbour",405,510,10610.8513809782
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira",NA,NA,"40μm","Derek S.Harbour",406,580,12567.4556110673
"Coccolithophorid","Chromista","Haptophyta","Prymnesiophyceae","Coccosphaerales","Braarudosphaeraceae","Braarudosphaera","bigelowii",NA,NA,"Derek S.Harbour",401,90.3355524765434,523.598775598298
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira",NA,NA,"4μm","Derek S.Harbour",407,3.2,13.4223611135279
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira",NA,NA,"5μm","Derek S.Harbour",408,9.8,58.5332624838148
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira",NA,NA,"60μm","Derek S.Harbour",409,1462,42419.1861953682
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira",NA,NA,"resting spore10μm","Derek S.Harbour",410,41.6375831643936,392.699081698724
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira",NA,NA,"resting spore5μm","Derek S.Harbour",411,7.77936151107407,43.1968989868596
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira",NA,NA,"sp.10μm","Derek S.Harbour",412,21,159.558566046822
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira",NA,NA,"sp.10μm","Derek S.Harbour",412,47.8259119691997,471.238898038468
"Coccolithophorid","Chromista","Haptophyta","Prymnesiophyceae","Coccosphaerales","Calyptrosphaeraceae","Anthosphaera",NA,NA,"sp. ","Derek S.Harbour",413,48,267.209798898723
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira",NA,NA,"sp.15μm","Derek S.Harbour",414,110.223808713217,1413.71669411541
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira",NA,NA,"sp.15μm","Derek S.Harbour",414,130.595142497652,1767.14586764427
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira",NA,NA,"sp.15μm","Derek S.Harbour",414,131,1774.35771216732
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira",NA,NA,"sp.20μm","Derek S.Harbour",415,119.412861786555,1570.79632679489
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira",NA,NA,"sp.20μm","Derek S.Harbour",415,170.679866053711,2513.27412287183
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira",NA,NA,"sp.20μm","Derek S.Harbour",415,202,3137.00318616251
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira",NA,NA,"sp.20μm","Derek S.Harbour",415,232.279910618121,3769.91118430776
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira",NA,NA,"sp.25μm","Derek S.Harbour",416,569.602031574444,12271.8463030851
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira",NA,NA,"sp.30μm","Derek S.Harbour",417,374.535179899764,7068.58347057702
"Diatom","Chromista","Ochrophyta","Bacillariophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira",NA,NA,"sp.30μm","Derek S.Harbour",417,402.671653195553,7775.44181763474
